population,n_voters,n_candidates,paradigm,trial,seed,winner,total_welfare,supporter_welfare,loser_welfare,gap,lambda_winner,lambda_effective,loser_share,alloc_core_services,alloc_coalition_club,alloc_outgroup_repair,alloc_prestige_project,alloc_buffer_reserve
two_cluster,400,8,latent_match,197,0,6,0.22342403540881045,0.242728304714234,0.21939988259287624,0.023328422121357772,0.14799443289826034,0.14799443289826034,0.8275,0.29854446310198657,0.1629997464628616,0.2988289554098479,0.07671698677827037,0.16290984824703356
two_cluster,400,8,constrained_individual,197,0,7,0.23473985553035093,0.2734743011147262,0.2241310583320825,0.04934324278264371,0.2621645153784812,0.25,0.785,0.3372235974013782,0.35598596864752113,0.14123802984032896,0.06590508745997595,0.09964731665079565
two_cluster,400,8,party,198,0,6,0.2245998380306737,0.2720224136246517,0.17670065363675624,0.09532175998789544,0.19987632504459044,0.19987632504459044,0.4975,0.2607656322396961,0.1414850602002985,0.3668566447156475,0.15502178180945125,0.07587088103490648
two_cluster,400,8,individual,198,0,4,0.22827392222328524,0.33333441937291924,0.20159711887181075,0.1317373005011085,0.7673719656316057,0.7673719656316057,0.7975,0.2749314151459396,0.03981567370698957,0.47266647962675074,0.03633819134204457,0.1762482401782755
two_cluster,400,8,score,198,0,6,0.2243446947189495,0.26597740262859637,0.21409863887825756,0.05187876375033881,0.19987632504459044,0.19987632504459044,0.8025,0.2648172576957484,0.14296919919378964,0.3600321200977604,0.16117968803672456,0.071001734975977
two_cluster,400,8,latent_match,198,0,6,0.2243446947189495,0.26597740262859637,0.21409863887825756,0.05187876375033881,0.19987632504459044,0.19987632504459044,0.8025,0.2648172576957484,0.14296919919378964,0.3600321200977604,0.16117968803672456,0.071001734975977
two_cluster,400,8,constrained_individual,198,0,4,0.22763422612045808,0.3069941133047794,0.2074832829796116,0.09951083032516778,0.7673719656316057,0.25,0.7975,0.270497509650374,0.0956552674656993,0.4177764361823404,0.04631281324530311,0.16975797345628318
two_cluster,400,8,party,199,0,6,0.22586365618791937,0.28115269141711335,0.16945767075207496,0.11169502066503839,0.22163647326870486,0.22163647326870486,0.495,0.2697211836308935,0.12382653766689607,0.3811227638980377,0.10510853628365759,0.12022097852051519
two_cluster,400,8,individual,199,0,6,0.22525646985255443,0.272699707738239,0.20108727319380945,0.07161243454442953,0.22163647326870486,0.22163647326870486,0.6625,0.26832509894216267,0.12364376279872528,0.37831954402430545,0.10609082831831404,0.1236207659164924
two_cluster,400,8,score,199,0,1,0.23253147576105143,0.2762953216625049,0.21487238004642983,0.06142294161607509,0.19720696669259452,0.19720696669259452,0.7125,0.27432948160865206,0.40653331370960416,0.14800768514900256,0.06871136021331654,0.10241815931942469
two_cluster,400,8,latent_match,199,0,1,0.23253147576105143,0.2762953216625049,0.21487238004642983,0.06142294161607509,0.19720696669259452,0.19720696669259452,0.7125,0.27432948160865206,0.40653331370960416,0.14800768514900256,0.06871136021331654,0.10241815931942469
two_cluster,400,8,constrained_individual,199,0,6,0.22525646985255443,0.272699707738239,0.20108727319380945,0.07161243454442953,0.22163647326870486,0.22163647326870486,0.6625,0.26832509894216267,0.12364376279872528,0.37831954402430545,0.10609082831831404,0.1236207659164924
two_cluster,400,8,party,200,0,6,0.22626751757455993,0.27740188594285187,0.17461923595633536,0.10278264998651651,0.1458653117819573,0.1458653117819573,0.4975,0.28035795541448527,0.1314128651991505,0.36756636560105105,0.13067776899301078,0.08998504479230247
two_cluster,400,8,individual,200,0,6,0.22590737648489292,0.2648156032077343,0.2078072124050363,0.057008390802697984,0.1458653117819573,0.1458653117819573,0.6825,0.2846803856437368,0.1320897481681637,0.3609420624905686,0.13211101854154006,0.09017678515599074
two_cluster,400,8,score,200,0,2,0.23107966607915095,0.23413649983371956,0.23068245039352903,0.0034540494401905375,0.23352364972305756,0.23352364972305756,0.885,0.3056324484177047,0.34152603079950405,0.16441484384673646,0.09022195018242268,0.09820472675363202
