inheritance_mode,fidelity,treatment,baseline,policy,contrast,metric,mean_diff,ci_lo,ci_hi,n_pairs,sign_agreement,paired_cohen_d
lamarckian,0.9,A_f0.9_cells,C3_f0.9,adaptive_cells,adaptive-static,realised_enforcement,0.008618089750579198,0.0016714747290656772,0.01614208971705746,30,0.7,0.41474088222483807
lamarckian,0.9,A_f0.9_cells,C3_f0.9,adaptive_cells,adaptive-static,mean_mask_overlap,0.0076021126760563145,0.005768647300469472,0.009233568075117325,30,0.9666666666666667,1.5674811265225788
lamarckian,0.9,A_f0.9_cells,C3_f0.9,adaptive_cells,adaptive-static,mean_weight_kl,0.01597154013141615,0.015557874318705278,0.01640443983874175,30,1.0,13.809771309182434
lamarckian,0.9,A_f0.9_cells,C3_f0.9,adaptive_cells,adaptive-static,eval_heldout_delta_cue,0.035953730926589864,-0.015492451789841362,0.08772030356228244,30,0.5333333333333333,0.2539929164972998
lamarckian,0.9,A_f0.9_move,C3_f0.9,adaptive_move,adaptive-static,rate,-0.011199521475188497,-0.01922915192142826,-0.0034304959301663593,30,0.6666666666666666,-0.4906776781656564
lamarckian,0.9,A_f0.9_move,C3_f0.9,adaptive_move,adaptive-static,delta_cue,-0.011366111508523614,-0.028239080573431136,0.004212448333931805,30,0.5333333333333333,-0.24290630783662012
lamarckian,0.9,A_f0.9_move,C3_f0.9,adaptive_move,adaptive-static,delta_true,-0.011801518380196007,-0.02722749205463441,0.0024132576645518994,30,0.5666666666666667,-0.27668065146306575
lamarckian,0.9,A_f0.9_move,C3_f0.9,adaptive_move,adaptive-static,realised_enforcement,0.026491313393513082,0.016779864472250692,0.03667920185007245,30,0.8666666666666667,0.913535472257686
lamarckian,0.9,A_f0.9_move,C3_f0.9,adaptive_move,adaptive-static,mean_mask_overlap,0.04420539906103285,0.04252488262910799,0.04590805457746477,30,1.0,8.78473037058872
lamarckian,0.9,A_f0.9_move,C3_f0.9,adaptive_move,adaptive-static,mean_weight_kl,0.08345401891937623,0.0817354802118255,0.08548551846913062,30,1.0,15.806782675316462
lamarckian,0.9,A_f0.9_move,C3_f0.9,adaptive_move,adaptive-static,eval_heldout_delta_cue,0.0004757097308339814,-0.04692272535295194,0.044977221947472106,30,0.43333333333333335,0.0036496520469165576
lamarckian,0.9,A_f0.9_blind,C3_f0.9,adaptive_blind,adaptive-static,rate,-0.03731532199690811,-0.04360245205083658,-0.03128010935848364,30,1.0,-2.175406640849541
lamarckian,0.9,A_f0.9_blind,C3_f0.9,adaptive_blind,adaptive-static,delta_cue,-0.03232883525762234,-0.047163849564172765,-0.01731187831242241,30,0.7666666666666667,-0.7734278142472194
lamarckian,0.9,A_f0.9_blind,C3_f0.9,adaptive_blind,adaptive-static,delta_true,-0.024527024820826325,-0.03759294330351961,-0.011798390844689683,30,0.7333333333333333,-0.653386328834012
lamarckian,0.9,A_f0.9_blind,C3_f0.9,adaptive_blind,adaptive-static,realised_enforcement,0.07869349916316933,0.0685719119228466,0.08851403129578081,30,1.0,2.7094168000619496
lamarckian,0.9,A_f0.9_blind,C3_f0.9,adaptive_blind,adaptive-static,mean_mask_overlap,0.0852734741784038,0.08302225645539908,0.08745644072769951,30,1.0,13.316684116107547
lamarckian,0.9,A_f0.9_blind,C3_f0.9,adaptive_blind,adaptive-static,mean_weight_kl,0.6943567987337131,0.6866201362266103,0.7018850795898608,30,1.0,32.235037529816665
lamarckian,0.9,A_f0.9_blind,C3_f0.9,adaptive_blind,adaptive-static,eval_heldout_delta_cue,-0.018565000730231165,-0.07002469101360763,0.03383283270451057,30,0.5333333333333333,-0.1262551809379104
lamarckian,0.9,A_f0.9_cells,A_f0.9_blind,adaptive_cells,cells-blind,rate,0.03093745690524051,0.025174119994857923,0.037247465511261214,30,1.0,1.8318764412811808
lamarckian,0.9,A_f0.9_cells,A_f0.9_blind,adaptive_cells,cells-blind,delta_cue,0.030249007426693356,0.014932006237091639,0.045413555719416396,30,0.8333333333333334,0.7159839674206174
lamarckian,0.9,A_f0.9_cells,A_f0.9_blind,adaptive_cells,cells-blind,delta_true,0.023613206887834248,0.010456428408260013,0.037049150087114756,30,0.8,0.6428594791692276
lamarckian,0.9,A_f0.9_cells,A_f0.9_blind,adaptive_cells,cells-blind,realised_enforcement,-0.07007540941259012,-0.08033575613106374,-0.05961779039028477,30,1.0,-2.3470953281480207
lamarckian,0.9,A_f0.9_cells,A_f0.9_blind,adaptive_cells,cells-blind,mean_mask_overlap,-0.07767136150234745,-0.07994734448356815,-0.07536600645539909,30,1.0,-11.960496296148811
lamarckian,0.9,A_f0.9_cells,A_f0.9_blind,adaptive_cells,cells-blind,mean_weight_kl,-0.678385258602297,-0.6859364682058314,-0.6708070460223571,30,1.0,-31.703847918955486
lamarckian,0.9,A_f0.9_cells,A_f0.9_blind,adaptive_cells,cells-blind,eval_heldout_delta_cue,0.05451873165682104,-0.004428652282207938,0.11108170860339689,30,0.7333333333333333,0.32723045882365787
lamarckian,0.9,A_f0.9_move,A_f0.9_cells,adaptive_move,move-cells,rate,-0.004821656383520906,-0.01147737319039632,0.0010340362271794331,30,0.6,-0.2709741754924976
lamarckian,0.9,A_f0.9_move,A_f0.9_cells,adaptive_move,move-cells,delta_cue,-0.00928628367759463,-0.02498054657733739,0.0051370291241758,30,0.5666666666666667,-0.21457324523449753
lamarckian,0.9,A_f0.9_move,A_f0.9_cells,adaptive_move,move-cells,delta_true,-0.010887700447203929,-0.025714909534434022,0.0027708327760395343,30,0.6,-0.26631848136848174
lamarckian,0.9,A_f0.9_move,A_f0.9_cells,adaptive_move,move-cells,realised_enforcement,0.017873223642933887,0.009222299738105675,0.02683311074344698,30,0.7666666666666667,0.704612550036536
lamarckian,0.9,A_f0.9_move,A_f0.9_cells,adaptive_move,move-cells,mean_mask_overlap,0.03660328638497654,0.034676848591549285,0.0385418280516432,30,1.0,6.589771558481784
lamarckian,0.9,A_f0.9_move,A_f0.9_cells,adaptive_move,move-cells,mean_weight_kl,0.06748247878796007,0.06568272274737141,0.06955345724609327,30,1.0,12.17683471116535
lamarckian,0.9,A_f0.9_move,A_f0.9_cells,adaptive_move,move-cells,eval_heldout_delta_cue,-0.035478021195755875,-0.10129453608322231,0.031387157885580864,30,0.5,-0.19425411876239734
lamarckian,1.0,A_f1_cells,C2,adaptive_cells,adaptive-static,rate,-0.003211925377767526,-0.010934444656254257,0.004953083597028446,30,0.6333333333333333,-0.1389280765753047
lamarckian,1.0,A_f1_cells,C2,adaptive_cells,adaptive-static,delta_cue,-0.005923436751598314,-0.025002868036679345,0.012181244485422958,30,0.5666666666666667,-0.10778450595049142
lamarckian,1.0,A_f1_cells,C2,adaptive_cells,adaptive-static,delta_true,-0.005923436751598314,-0.025002868036679345,0.012181244485422958,30,0.5666666666666667,-0.10778450595049142
lamarckian,1.0,A_f1_cells,C2,adaptive_cells,adaptive-static,realised_enforcement,0.0010807924393571825,-0.005011540293781665,0.0073748451410836245,30,0.5,0.05984134736401532
lamarckian,1.0,A_f1_cells,C2,adaptive_cells,adaptive-static,mean_mask_overlap,0.004897887323943652,0.003430736502347387,0.006481338028169005,30,0.8666666666666667,1.1063833324659305
lamarckian,1.0,A_f1_cells,C2,adaptive_cells,adaptive-static,mean_weight_kl,0.010680218404290233,0.01031741364586779,0.011046704471399887,30,1.0,10.439665374044015
lamarckian,1.0,A_f1_cells,C2,adaptive_cells,adaptive-static,eval_heldout_delta_cue,-0.019192191366645028,-0.07380753767975119,0.03696018310727986,30,0.5,-0.12165417829719795
lamarckian,1.0,A_f1_move,C2,adaptive_move,adaptive-static,rate,-0.0014307969525607386,-0.009159044398826905,0.006253213700766111,30,0.6333333333333333,-0.0656271458202616
lamarckian,1.0,A_f1_move,C2,adaptive_move,adaptive-static,delta_cue,0.006099385437305649,-0.014007173733920084,0.027729898966533998,30,0.5,0.10114645924918989
lamarckian,1.0,A_f1_move,C2,adaptive_move,adaptive-static,delta_true,0.006099385437305649,-0.014007173733920084,0.027729898966533998,30,0.5,0.10114645924918989
lamarckian,1.0,A_f1_move,C2,adaptive_move,adaptive-static,realised_enforcement,0.004130203617110337,-0.002537135558368915,0.010861191865629347,30,0.6333333333333333,0.2081082454686153
lamarckian,1.0,A_f1_move,C2,adaptive_move,adaptive-static,mean_mask_overlap,0.043735915492957786,0.04184740316901413,0.045533524061032865,30,1.0,8.181691935023197
lamarckian,1.0,A_f1_move,C2,adaptive_move,adaptive-static,mean_weight_kl,0.08389658812467214,0.08197284469566163,0.08580769359071326,30,1.0,15.406473278061297
lamarckian,1.0,A_f1_move,C2,adaptive_move,adaptive-static,eval_heldout_delta_cue,-0.04069557011812966,-0.09075855054425229,0.00946479341862932,30,0.5666666666666667,-0.30036666286328983
lamarckian,1.0,A_f1_blind,C2,adaptive_blind,adaptive-static,rate,-0.03337553565509087,-0.03915650526694055,-0.027323718626087182,30,0.9666666666666667,-1.925969206907529
lamarckian,1.0,A_f1_blind,C2,adaptive_blind,adaptive-static,delta_cue,-0.023879297039542887,-0.04238489051189585,-0.0056458815573444095,30,0.6666666666666666,-0.4452459051978179
lamarckian,1.0,A_f1_blind,C2,adaptive_blind,adaptive-static,delta_true,-0.023879297039542887,-0.04238489051189585,-0.0056458815573444095,30,0.6666666666666666,-0.4452459051978179
lamarckian,1.0,A_f1_blind,C2,adaptive_blind,adaptive-static,realised_enforcement,0.042889182715583264,0.035525602833160946,0.050522751841745484,30,1.0,1.898495191136448
lamarckian,1.0,A_f1_blind,C2,adaptive_blind,adaptive-static,mean_mask_overlap,0.07962558685446007,0.07764357394366195,0.08135115903755866,30,1.0,15.170503015092748
lamarckian,1.0,A_f1_blind,C2,adaptive_blind,adaptive-static,mean_weight_kl,0.6691181519782098,0.660777481204101,0.6775623566891942,30,1.0,28.70445645729291
lamarckian,1.0,A_f1_blind,C2,adaptive_blind,adaptive-static,eval_heldout_delta_cue,-0.08691379431561276,-0.14829775143342172,-0.029047965421031958,30,0.6666666666666666,-0.49527417318037825
lamarckian,1.0,A_f1_cells,A_f1_blind,adaptive_cells,cells-blind,rate,0.030163610277323342,0.020910941575841904,0.03988458886272952,30,0.8666666666666667,1.1028306086078445
lamarckian,1.0,A_f1_cells,A_f1_blind,adaptive_cells,cells-blind,delta_cue,0.01795586028794457,-0.007565167394981825,0.04375430540418081,30,0.5666666666666667,0.24334304134584728
lamarckian,1.0,A_f1_cells,A_f1_blind,adaptive_cells,cells-blind,delta_true,0.01795586028794457,-0.007565167394981825,0.04375430540418081,30,0.5666666666666667,0.24334304134584728
lamarckian,1.0,A_f1_cells,A_f1_blind,adaptive_cells,cells-blind,realised_enforcement,-0.0418083902762261,-0.0511229234512459,-0.0327256064159572,30,0.9333333333333333,-1.5558502879497733
lamarckian,1.0,A_f1_cells,A_f1_blind,adaptive_cells,cells-blind,mean_mask_overlap,-0.07472769953051642,-0.07620952171361502,-0.07321051936619719,30,1.0,-17.06358773790717
lamarckian,1.0,A_f1_cells,A_f1_blind,adaptive_cells,cells-blind,mean_weight_kl,-0.6584379335739194,-0.6668026587051833,-0.6501251838452503,30,1.0,-28.341620321313595
lamarckian,1.0,A_f1_cells,A_f1_blind,adaptive_cells,cells-blind,eval_heldout_delta_cue,0.06772160294896774,0.0074011274371356345,0.12370728824892921,30,0.6666666666666666,0.39807576543573453
lamarckian,1.0,A_f1_move,A_f1_cells,adaptive_move,move-cells,rate,0.0017811284252067876,-0.005472554474956582,0.008339383213714524,30,0.5,0.09009601333154152
lamarckian,1.0,A_f1_move,A_f1_cells,adaptive_move,move-cells,delta_cue,0.012022822188903963,-0.00520125296742958,0.029701170846106167,30,0.6,0.248706466840937
lamarckian,1.0,A_f1_move,A_f1_cells,adaptive_move,move-cells,delta_true,0.012022822188903963,-0.00520125296742958,0.029701170846106167,30,0.6,0.248706466840937
lamarckian,1.0,A_f1_move,A_f1_cells,adaptive_move,move-cells,realised_enforcement,0.0030494111777531535,-0.0031053061225631,0.009567996551940166,30,0.4666666666666667,0.17111099562969492
lamarckian,1.0,A_f1_move,A_f1_cells,adaptive_move,move-cells,mean_mask_overlap,0.03883802816901415,0.03699087441314557,0.040469556924882646,30,1.0,8.03332261009842
lamarckian,1.0,A_f1_move,A_f1_cells,adaptive_move,move-cells,mean_weight_kl,0.07321636972038194,0.07124261372795822,0.07516631563529469,30,1.0,13.384190288912604
lamarckian,1.0,A_f1_move,A_f1_cells,adaptive_move,move-cells,eval_heldout_delta_cue,-0.02150337875148463,-0.06688441690843043,0.02410320252395768,30,0.6333333333333333,-0.16572721496661053
