population,n_candidates,paradigm,total_welfare_mean,total_welfare_std,supporter_welfare_mean,supporter_welfare_std,loser_welfare_mean,loser_welfare_std,gap_mean,gap_std,lambda_winner_mean,lambda_winner_std,lambda_effective_mean,lambda_effective_std,loser_share_mean,loser_share_std,majority_welfare_mean,majority_welfare_std,minority_welfare_mean,minority_welfare_std,cluster_0_welfare_mean,cluster_0_welfare_std,cluster_1_welfare_mean,cluster_1_welfare_std,cluster_2_welfare_mean,cluster_2_welfare_std,min_utility_mean,min_utility_std,p10_utility_mean,p10_utility_std,gini_utility_mean,gini_utility_std,total_welfare_norm_mean,total_welfare_norm_std,minority_welfare_norm_mean,minority_welfare_norm_std
three_cluster,8,score,0.22735792887496786,0.006305432249144291,0.2508451252336246,0.021762711055986327,0.2201207824872303,0.008462924158002622,0.030724342746394347,0.025787172472517383,0.5138482556562777,0.2185475926227758,0.5138482556562777,0.2185475926227758,0.7908,0.0749224177857915,0.23085878924857192,0.04036932124866285,0.2241806065000157,0.03971295832864642,0.2241806065000157,0.03971295832864642,0.23085878924857192,0.04036932124866285,0.22671085287766396,0.008726099004514142,0.13772936893582588,0.01531998351001341,0.17320682125189107,0.018574561373092494,0.1060244578997548,0.03860737047991741,0.7804087596803925,3.9597457031604817,2.022381483021882,12.49769489060286
three_cluster,8,latent_match,0.22684797300429355,0.0066712532048232055,0.24894235242064525,0.021707555692956133,0.22024639027085055,0.009400144353941552,0.0286959621497947,0.0259696293099544,0.5250358272578365,0.21666872292644856,0.5250358272578365,0.21666872292644856,0.7984749999999999,0.07940187944624459,0.2285383896861318,0.03925992931814423,0.22531519025423463,0.03796927715085796,0.22531519025423463,0.03796927715085796,0.2285383896861318,0.03925992931814423,0.22653270514073487,0.008462051389130228,0.13884016819364997,0.015476805986148139,0.1745548395084275,0.018265819362900462,0.10272627500034642,0.03879393745827873,-0.7105172957425236,15.368461662700213,2.0391221876407015,12.487459450176473
three_cluster,8,random_winner,0.2279723515941801,0.008948052042510563,0.29643860590386845,0.05033502283188638,0.21970801016229033,0.010620810936604504,0.07673059574157813,0.04833308726925475,0.5053529348760016,0.1990844909284905,0.5053529348760016,0.1990844909284905,0.880475,0.09340479880281286,0.22286679610338148,0.05991644470442904,0.23509077961364216,0.06050277023182276,0.23509077961364216,0.06050277023182276,0.22286679610338148,0.05991644470442904,0.22394660653685336,0.01064092347147346,0.11975148687885578,0.022804053674011737,0.15574155963594266,0.02381356789474178,0.14767926237686826,0.05522164591528449,0.0,0.0,0.0,0.0
three_cluster,8,utilitarian,0.22410469028924374,0.0015423861760525156,,,,,,,,,,,,,0.2253040619877904,0.0028313963994956583,0.22481956462796504,0.002870432720993644,0.22481956462796504,0.002870432720993644,0.2253040619877904,0.0028313963994956583,0.22027619821470792,0.002601774841936957,0.1634432951239498,0.007265939586101711,0.20294858299182134,0.0018249129246357258,0.03818082334809676,0.001408897961112477,1.0,0.0,1.0,0.0
three_cluster,8,egalitarian,0.2,4.3215372622724845e-17,,,,,,,,,,,,,0.19999999999999996,4.4106504987465614e-17,0.2,5.241070406395599e-17,0.2,5.241070406395599e-17,0.19999999999999996,4.4106504987465614e-17,0.2,4.276284316175398e-17,0.1999999999999999,8.543465310311386e-17,0.19999999999999996,5.365787917603348e-17,8.215650382226158e-17,1.3991818087201562e-16,3.476372974346489,54.329929541997245,0.16380850512914802,8.708705724036149
three_cluster,12,party,0.22933401464479894,0.00436281512702759,0.2811967543983609,0.012280569699296182,0.17536616472164482,0.011957078466288278,0.10583058967671603,0.02252084069391388,0.5126760154252136,0.20710228362524166,0.5126760154252136,0.20710228362524166,0.4901,0.008179797730328727,0.23768112399040348,0.06202045830799735,0.22247630575907731,0.06282294672900561,0.22247630575907731,0.06282294672900561,0.23768112399040348,0.06202045830799735,0.226355213725033,0.005926497782058597,0.11930840196973623,0.017082524634585778,0.14924669803756593,0.014343957454214202,0.15899410284046314,0.0302912309271367,7.8557887953792696,73.87678323661714,0.9238655114337861,1.5813996859975612
three_cluster,12,individual,0.228777846245308,0.006140337498904308,0.29556966749189845,0.035398353242064584,0.2098528090352843,0.010736506052906509,0.0857168584566142,0.042298441275471964,0.5146576504890332,0.2144371731683219,0.5146576504890332,0.2144371731683219,0.7839499999999999,0.050257141811192396,0.23054808118186546,0.06705407580781693,0.2293957825749321,0.06474409823911041,0.2293957825749321,0.06474409823911041,0.23054808118186546,0.06705407580781693,0.22400150371294486,0.008773641919910695,0.11748136334938826,0.023782918237543253,0.14846362443968852,0.020061416035535767,0.16328826942392766,0.04587909263824098,0.48850104451733345,1.9434000367823276,1.5302219158458314,1.539768995933424
three_cluster,12,score,0.22563919385117415,0.008193455839415309,0.24525837144227175,0.02456482162942582,0.2221039111059155,0.0074753979050463685,0.02315446033635622,0.023373543274861085,0.504721556741399,0.22139836263171217,0.504721556741399,0.22139836263171217,0.8645999999999999,0.04824537451006222,0.22589029487616322,0.0341074170378825,0.22520416237671056,0.03567687173381212,0.22520416237671056,0.03567687173381212,0.22589029487616322,0.0341074170378825,0.2260070547501232,0.009944947513163615,0.14220512567254256,0.01730805456840755,0.17758846715557974,0.017449036018942102,0.09396880762576218,0.037940409779148344,0.3355520639844783,3.342552512104603,0.936534875256105,0.9149688439532017
three_cluster,12,latent_match,0.22502568911264498,0.008287897903350487,0.24226209946153288,0.022427103694450817,0.2222266185288375,0.007506657316461264,0.020035480932695356,0.020078446388069198,0.5249026642634618,0.224429138208945,0.5249026642634618,0.224429138208945,0.871425,0.04278094160542126,0.22761951623258647,0.03186941742464552,0.22206610814433245,0.03218938370646976,0.22206610814433245,0.03218938370646976,0.22761951623258647,0.03186941742464552,0.2257571968093871,0.010701245452550814,0.14284968265586093,0.0175107305960979,0.1793153338583334,0.016451860360605714,0.09010787616252264,0.03523121008433129,0.49846957767134903,3.574198609013637,0.9972024933324296,0.8103182973126288
three_cluster,12,random_winner,0.22914309934505975,0.008528140433037469,0.3062379007888968,0.057277624889440014,0.22261384027576958,0.009202912965667357,0.08374879193172778,0.0548805645416098,0.5126557841039068,0.22519189457457778,0.5126557841039068,0.22519189457457778,0.9162,0.056265828300518565,0.23014036994966353,0.06602139494596751,0.23047120122835565,0.06575585807404659,0.23047120122835565,0.06575585807404659,0.23014036994966353,0.06602139494596751,0.22449235436926046,0.01205424909735778,0.11659619400344047,0.025219688065539432,0.15112254481996795,0.02468494331446097,0.15836219297256357,0.05837586339665861,0.0,0.0,0.0,0.0
three_cluster,12,utilitarian,0.22405678397898693,0.0017002630349630906,,,,,,,,,,,,,0.22504623977370197,0.003106324734636002,0.22492459766904177,0.002736958234309446,0.22492459766904177,0.002736958234309446,0.22504623977370197,0.003106324734636002,0.22034224500944713,0.002496649193012903,0.16444036256368377,0.006516045014501616,0.20304362464494796,0.0019140449402926746,0.03801799174461025,0.0014705013916712687,1.0,0.0,1.0,0.0
three_cluster,12,egalitarian,0.2,3.845115959862706e-17,,,,,,,,,,,,,0.2,4.357401256983691e-17,0.2,3.9646816972174925e-17,0.2,3.9646816972174925e-17,0.2,4.357401256983691e-17,0.2,2.7755575615628914e-17,0.1999999999999999,4.831625542869806e-17,0.19999999999999996,4.230547340040746e-17,7.993605777301127e-17,1.1604487680445315e-16,-14.528132852201159,181.25126521193602,0.9271278471922985,0.6742816856491738
rural_town,6,party,0.2654920108394834,0.008380265469917377,0.3144929895745216,0.014809600018993084,0.15220700879304044,0.01078894655989863,0.16228598078148113,0.023729494333985593,0.5229271264959453,0.21593580941841242,0.5229271264959453,0.21593580941841242,0.301975,0.0037148181297842605,0.3141577615239673,0.014790226258582083,0.1519385925756877,0.010788392031800065,0.3141577615239673,0.014790226258582083,0.1519385925756877,0.010788392031800065,,,0.09676960572666612,0.0159061442447571,0.13650346116527146,0.01098304263466157,0.18192689359713354,0.022690673109380752,1.3326530916664792,4.721174057898184,0.4037764601677622,1.7646737101369763
