population,n_voters,n_candidates,paradigm,trial,seed,winner,total_welfare,supporter_welfare,loser_welfare,gap,lambda_winner,lambda_effective,loser_share,majority_welfare,minority_welfare,cluster_0_welfare,cluster_1_welfare,cluster_2_welfare,min_utility,p10_utility,gini_utility,total_welfare_norm,minority_welfare_norm,alloc_public_good,alloc_majority_pork,alloc_minority_pork,alloc_prestige,alloc_periphery_buffer
two_cluster,400,6,score,6,0,3,0.23784170213501454,0.2930350677634341,0.22425828816415744,0.06877677959927664,0.43045798684950776,0.43045798684950776,0.8025,0.1763329967369112,0.29935040753311787,0.29935040753311787,0.1763329967369112,,0.11562659726931694,0.15135252966838225,0.16977514548965322,-0.0,-0.0,0.29649694180922104,0.42181197174180024,0.12833106482551043,0.07487902171199684,0.07848099991147152
two_cluster,400,6,latent_match,6,0,3,0.23784170213501454,0.2930350677634341,0.22425828816415744,0.06877677959927664,0.43045798684950776,0.43045798684950776,0.8025,0.1763329967369112,0.29935040753311787,0.29935040753311787,0.1763329967369112,,0.11562659726931694,0.15135252966838225,0.16977514548965322,-0.0,-0.0,0.29649694180922104,0.42181197174180024,0.12833106482551043,0.07487902171199684,0.07848099991147152
two_cluster,400,6,random_winner,6,0,3,0.23784170213501454,0.2930350677634341,0.22425828816415744,0.06877677959927664,0.43045798684950776,0.43045798684950776,0.8025,0.1763329967369112,0.29935040753311787,0.29935040753311787,0.1763329967369112,,0.11562659726931694,0.15135252966838225,0.16977514548965322,-0.0,-0.0,0.29649694180922104,0.42181197174180024,0.12833106482551043,0.07487902171199684,0.07848099991147152
two_cluster,400,6,utilitarian,6,0,-1,0.22679807633193216,,,,,,,0.2253599437479479,0.22823620891591642,0.22823620891591642,0.2253599437479479,,0.1696802523826079,0.2053245094041469,0.03781595111858116,1.0,1.0,0.25085243798787205,0.26836858266168795,0.25955204933537224,0.1130104351254509,0.10821649488961682
two_cluster,400,6,egalitarian,6,0,-1,0.2,,,,,,,0.20000000000000004,0.2,0.2,0.20000000000000004,,0.19999999999999993,0.19999999999999996,2.220446049250313e-16,3.4265650439235777,1.3970544485484295,0.19999999999999996,0.20000000000000007,0.20000000000000007,0.19999999999999993,0.1999999999999999
two_cluster,400,6,party,7,0,3,0.23127960595230695,0.2905207021306518,0.17203850977396207,0.11848219235668972,0.5648858220908364,0.5648858220908364,0.5,0.2904836435312073,0.17207556837340657,0.17207556837340657,0.2904836435312073,,0.11458672497469687,0.14404633343720347,0.16956154924086486,-0.8512902021913779,-0.6573688105684199,0.32685053721178575,0.1011876583649474,0.38907981070055775,0.0924257589403447,0.09045623478236443
two_cluster,400,6,individual,7,0,5,0.2360733506248044,0.3440693213273722,0.16917706108029879,0.17489226024707344,0.5188880402986477,0.5188880402986477,0.6175,0.1494374043172488,0.32270929693236,0.32270929693236,0.1494374043172488,,0.11050347309985638,0.12926126269498897,0.23295631600769462,-2.3572004837973295,3.9662332688385438,0.22033670416809442,0.519197544091941,0.10634003321699337,0.07322526246041484,0.08090045606255634
two_cluster,400,6,score,7,0,3,0.22856970489023823,0.24456491838408112,0.22032974642371306,0.024235171960368063,0.5648858220908364,0.5648858220908364,0.66,0.2636472243899354,0.19349218539054103,0.19349218539054103,0.2636472243899354,,0.14302734184180432,0.16787584330757724,0.11401666291334212,-0.0,0.0,0.3588640429124173,0.13553433465416365,0.304736396837368,0.09952670870214046,0.10133851689391066
two_cluster,400,6,latent_match,7,0,3,0.22856970489023823,0.24456491838408112,0.22032974642371306,0.024235171960368063,0.5648858220908364,0.5648858220908364,0.66,0.2636472243899354,0.19349218539054103,0.19349218539054103,0.2636472243899354,,0.14302734184180432,0.16787584330757724,0.11401666291334212,-0.0,0.0,0.3588640429124173,0.13553433465416365,0.304736396837368,0.09952670870214046,0.10133851689391066
two_cluster,400,6,random_winner,7,0,3,0.22856970489023823,0.24456491838408112,0.22032974642371306,0.024235171960368063,0.5648858220908364,0.5648858220908364,0.66,0.2636472243899354,0.19349218539054103,0.19349218539054103,0.2636472243899354,,0.14302734184180432,0.16787584330757724,0.11401666291334212,-0.0,0.0,0.3588640429124173,0.13553433465416365,0.304736396837368,0.09952670870214046,0.10133851689391066
two_cluster,400,6,utilitarian,7,0,-1,0.22538641785710553,,,,,,,0.22470134830504257,0.2260714874091685,0.2260714874091685,0.22470134830504257,,0.1684711397205862,0.20270399382963383,0.03909323367103945,1.0,1.0,0.25568402176431104,0.25955004886997596,0.25913077439607424,0.10826229566420945,0.11737285930542939
two_cluster,400,6,egalitarian,7,0,-1,0.20000000000000004,,,,,,,0.2,0.2000000000000001,0.2000000000000001,0.2,,0.19999999999999993,0.19999999999999998,0.0,8.97490694143359,0.19975303969797065,0.2,0.20000000000000012,0.19999999999999998,0.19999999999999998,0.2
two_cluster,400,6,party,8,0,5,0.22520101946950566,0.3037741922796394,0.1458381665306268,0.1579360257490126,0.7666737775553835,0.7666737775553835,0.4975,0.3042660799562138,0.14613595898279746,0.14613595898279746,0.3042660799562138,,0.09318102481137575,0.12475758712226274,0.21798750635296216,1.1106926247233804,2.0813360794785,0.23930474589250733,0.07306979086511453,0.44505497931726784,0.09957460102890377,0.14299588289620663
two_cluster,400,6,individual,8,0,5,0.22222909493725715,0.28942193211366896,0.19274159085264478,0.09668034126102418,0.7666737775553835,0.7666737775553835,0.695,0.29785219596943646,0.14660599390507784,0.14660599390507784,0.29785219596943646,,0.09233917986449376,0.12420393356647148,0.21098629679232483,1.4897613017588678,2.074800278115375,0.23684982512441588,0.07179655689431379,0.4284818778395045,0.0988081629047143,0.16406357723705162
two_cluster,400,6,score,8,0,0,0.23405774123153023,0.2730272118213678,0.22948590389976156,0.04354130792160624,0.37219710468985845,0.37219710468985845,0.895,0.19974591998275834,0.2683695624803022,0.2683695624803022,0.19974591998275834,,0.13124314755391403,0.17378930242266658,0.11347789045857515,-0.01898135076683157,0.38168672473942433,0.3793618980634373,0.31307898372049714,0.1558711171974522,0.07863013386419443,0.07305786715441909
two_cluster,400,6,latent_match,8,0,0,0.23405774123153023,0.2730272118213678,0.22948590389976156,0.04354130792160624,0.37219710468985845,0.37219710468985845,0.895,0.19974591998275834,0.2683695624803022,0.2683695624803022,0.19974591998275834,,0.13124314755391403,0.17378930242266658,0.11347789045857515,-0.01898135076683157,0.38168672473942433,0.3793618980634373,0.31307898372049714,0.1558711171974522,0.07863013386419443,0.07305786715441909
two_cluster,400,6,random_winner,8,0,4,0.23390892613438127,0.30220197565885176,0.21022480458212384,0.09197717107672793,0.35914748635703986,0.35914748635703986,0.7425,0.17199854337931214,0.2958193088894504,0.2958193088894504,0.17199854337931214,,0.12786613914713224,0.15306539995983717,0.16914516402110347,-0.0,-0.0,0.2753011012323568,0.4280615606545744,0.13519467110201422,0.06750378722246256,0.09393887978859204
two_cluster,400,6,utilitarian,8,0,-1,0.2260688572701045,,,,,,,0.22823535908393866,0.2239023554562703,0.2239023554562703,0.22823535908393866,,0.1657009032818796,0.20383807672775373,0.039230127392086755,1.0,1.0,0.24757069475891844,0.25973620135810055,0.26852354595436867,0.10561083164090017,0.11855872628771214
two_cluster,400,6,egalitarian,8,0,-1,0.20000000000000004,,,,,,,0.20000000000000004,0.2,0.2,0.20000000000000004,,0.19999999999999996,0.19999999999999998,2.220446049250313e-16,4.325080139141007,1.332360511885123,0.2,0.2,0.20000000000000007,0.19999999999999996,0.2
two_cluster,400,6,party,9,0,3,0.23779367523671588,0.2994129227177087,0.17617442775572306,0.12323849496198563,0.3981922377491374,0.3981922377491374,0.5,0.2994078145663901,0.1761795359070417,0.1761795359070417,0.2994078145663901,,0.12279768510998944,0.1566164710696173,0.16648541682917561,0.27666184660845966,0.033126256706146,0.29619671963225985,0.13391054270698557,0.4108537505769618,0.07383879446876679,0.08520019261502587
two_cluster,400,6,individual,9,0,3,0.23886608491696415,0.3080723839247407,0.18503896346647133,0.12303342045826934,0.3981922377491374,0.3981922377491374,0.5625,0.3014348818683722,0.1762972879655562,0.1762972879655562,0.3014348818683722,,0.12217135743218413,0.15672307511122122,0.16844914936818034,0.16103745248456974,0.03520096831521167,0.2966716543951182,0.1346980499880258,0.4160053655107047,0.0706576568990172,0.08196727320713415
two_cluster,400,6,score,9,0,3,0.23886608491696415,0.3080723839247407,0.18503896346647133,0.12303342045826934,0.3981922377491374,0.3981922377491374,0.5625,0.3014348818683722,0.1762972879655562,0.1762972879655562,0.3014348818683722,,0.12217135743218413,0.15672307511122122,0.16844914936818034,0.16103745248456974,0.03520096831521167,0.2966716543951182,0.1346980499880258,0.4160053655107047,0.0706576568990172,0.08196727320713415
two_cluster,400,6,latent_match,9,0,3,0.23886608491696415,0.3080723839247407,0.18503896346647133,0.12303342045826934,0.3981922377491374,0.3981922377491374,0.5625,0.3014348818683722,0.1762972879655562,0.1762972879655562,0.3014348818683722,,0.12217135743218413,0.15672307511122122,0.16844914936818034,0.16103745248456974,0.03520096831521167,0.2966716543951182,0.1346980499880258,0.4160053655107047,0.0706576568990172,0.08196727320713415
two_cluster,400,6,random_winner,9,0,0,0.24035969813098826,0.30119178821623044,0.23958967167421308,0.06160211654201736,0.8021847802828196,0.8021847802828196,0.9875,0.30641996981255004,0.1742994264494265,0.1742994264494265,0.30641996981255004,,0.10259960751942465,0.1448244127590862,0.17986474218254322,-0.0,0.0,0.37771334175525495,0.10000134751400015,0.3936387602986664,0.07576569327887965,0.05288085715319859
two_cluster,400,6,utilitarian,9,0,-1,0.23108475499832026,,,,,,,0.23111421540632734,0.2310552945903132,0.2310552945903132,0.23111421540632734,,0.15748610092004953,0.20782521308164884,0.041589187140822714,1.0,1.0,0.2426773614492547,0.2744769138138856,0.2739115781437958,0.10392597531919728,0.10500817127386655
two_cluster,400,6,egalitarian,9,0,-1,0.19999999999999996,,,,,,,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,,0.1999999999999999,0.19999999999999993,0.0,4.351476613245669,0.45282671893549736,0.19999999999999987,0.19999999999999998,0.20000000000000004,0.19999999999999998,0.2
two_cluster,400,6,party,10,0,0,0.22923397147216715,0.2675240962797913,0.19055902128959198,0.0769650749901993,0.21806870094801412,0.21806870094801412,0.4975,0.19078519206199754,0.26768275088233673,0.26768275088233673,0.19078519206199754,,0.14410824567936642,0.17114453644468774,0.11423807495750338,5.123168040535606,2.186946852440044,0.2933263746850967,0.3515430314161709,0.15796947693198432,0.07543864616520829,0.12172247080153983
