run_id,cell_id,condition,family,inheritance_mode,seed,fidelity,penalty,expected_penalty_per_defection,extinct,final_population,total_agents,warmstart_applied,warmstart_skipped,population_late,mean_generation_end,drift_per_100_ticks,opportunities,rate,rate_cue0,rate_cue1,rate_m0,rate_m1,delta_cue,delta_true,realised_enforcement,eval_heldout_rate_cue0,eval_heldout_rate_cue1,eval_heldout_delta_cue,eval_heldout_opportunities,eval_train_rate_cue0,eval_train_rate_cue1,eval_train_delta_cue,eval_train_opportunities
C2_p9__lamarckian__s14,C2_p9__lamarckian,C2_p9,C2,lamarckian,14,1.0,9.0,4.5,0,44,422,402,0,44.06666666666667,4.837837837837838,0.009983062062746696,7170.0,0.1801952580195258,0.41226765799256504,0.040848214285714286,0.41226765799256504,0.040848214285714286,0.37141944370685076,0.37141944370685076,0.141640866873065,0.45408163265306123,0.03902439024390244,0.4150572424091588,401.0,0.4033898305084746,0.027428571428571427,0.3759612590799032,1465.0
C2_p9__lamarckian__s15,C2_p9__lamarckian,C2_p9,C2,lamarckian,15,1.0,9.0,4.5,0,34,479,459,0,41.266666666666666,6.232558139534884,0.007650181517346799,8329.0,0.18621683275303158,0.3720173535791757,0.03856927386339151,0.3720173535791757,0.03856927386339151,0.33344807971578416,0.33344807971578416,0.1154094132817537,0.3333333333333333,0.03529411764705882,0.2980392156862745,220.0,0.28279569892473116,0.024043715846994537,0.2587519830777366,1845.0
C2_p9__lamarckian__s16,C2_p9__lamarckian,C2_p9,C2,lamarckian,16,1.0,9.0,4.5,0,39,468,448,0,42.733333333333334,5.513513513513513,0.010433567135850991,8506.0,0.17328944274629673,0.3456521739130435,0.04185661002900953,0.3456521739130435,0.04185661002900953,0.30379556388403395,0.30379556388403395,0.13704206241519673,0.6818181818181818,0.023668639053254437,0.6581495427649273,426.0,0.3229946524064171,0.026241799437675725,0.2967528529687414,2002.0
C2_p9__lamarckian__s17,C2_p9__lamarckian,C2_p9,C2,lamarckian,17,1.0,9.0,4.5,0,38,411,391,0,38.46666666666667,5.942857142857143,0.008485424188473648,6867.0,0.19353429445172565,0.46225272507064996,0.04191343963553531,0.46225272507064996,0.04191343963553531,0.4203392854351147,0.4203392854351147,0.1384499623777276,0.6235294117647059,0.02107728337236534,0.6024521283923405,597.0,0.4934782608695652,0.02702702702702703,0.46645123384253817,1274.0
C2_p9__lamarckian__s18,C2_p9__lamarckian,C2_p9,C2,lamarckian,18,1.0,9.0,4.5,0,44,516,496,0,43.86666666666667,6.733333333333333,0.00494091173479194,8765.0,0.15984027381631488,0.32141897339424885,0.04064234734337827,0.32141897339424885,0.04064234734337827,0.28077662605087056,0.28077662605087056,0.14632405424696646,0.4473684210526316,0.019877675840978593,0.427490745211653,806.0,0.26545086119554206,0.035204567078972404,0.23024629411656966,2038.0
C2_p9__lamarckian__s19,C2_p9__lamarckian,C2_p9,C2,lamarckian,19,1.0,9.0,4.5,0,50,526,506,0,47.733333333333334,5.410256410256411,0.0052571874103814024,9636.0,0.1312785388127854,0.28018284485076633,0.03768801757647457,0.28018284485076633,0.03768801757647457,0.24249482727429178,0.24249482727429178,0.17628458498023716,0.5932203389830508,0.034220532319391636,0.5589998066636592,381.0,0.35545023696682465,0.033783783783783786,0.3216664531830409,1669.0
C2_p9__lamarckian__s20,C2_p9__lamarckian,C2_p9,C2,lamarckian,20,1.0,9.0,4.5,0,43,474,454,0,41.53333333333333,5.294117647058823,0.007572614170363035,7434.0,0.1709712133440947,0.38193456614509247,0.042622241453916056,0.38193456614509247,0.042622241453916056,0.3393123246911764,0.3393123246911764,0.15499606608969316,0.34146341463414637,0.04065040650406504,0.3008130081300813,451.0,0.29634146341463413,0.024008350730688934,0.2723331126839452,1778.0
C2_p9__lamarckian__s21,C2_p9__lamarckian,C2_p9,C2,lamarckian,21,1.0,9.0,4.5,0,39,441,421,0,36.6,6.818181818181818,0.009246912288022276,7531.0,0.20820608152967734,0.4675501189262657,0.041848299912816043,0.4675501189262657,0.041848299912816043,0.42570181901344967,0.42570181901344967,0.12244897959183673,0.4358974358974359,0.017857142857142856,0.41804029304029305,190.0,0.4053333333333333,0.029137529137529136,0.3761958041958042,1608.0
C2_p9__lamarckian__s22,C2_p9__lamarckian,C2_p9,C2,lamarckian,22,1.0,9.0,4.5,0,44,435,415,0,44.4,6.0285714285714285,0.01013599808942061,7209.0,0.18490775419614372,0.4049949375632805,0.031323598681111633,0.4049949375632805,0.031323598681111633,0.37367133888216886,0.37367133888216886,0.09977494373593399,0.4861878453038674,0.04672897196261682,0.43945887334125056,395.0,0.4237012987012987,0.041025641025641026,0.38267565767565764,1201.0
C2_p9__lamarckian__s23,C2_p9__lamarckian,C2_p9,C2,lamarckian,23,1.0,9.0,4.5,0,35,492,472,0,42.333333333333336,5.27027027027027,0.00721572845971044,8306.0,0.16710811461594027,0.35324675324675325,0.03387729807890932,0.35324675324675325,0.03387729807890932,0.31936945516784393,0.31936945516784393,0.11815561959654179,0.41414141414141414,0.020833333333333332,0.39330808080808083,243.0,0.34441805225653205,0.02772963604852686,0.3166884162080052,1996.0
C2_p9__lamarckian__s24,C2_p9__lamarckian,C2_p9,C2,lamarckian,24,1.0,9.0,4.5,0,35,480,460,0,41.2,4.674418604651163,0.009240104381264947,7823.0,0.17512463249392815,0.37095771144278605,0.03841979596266551,0.37095771144278605,0.03841979596266551,0.33253791548012057,0.33253791548012057,0.1291970802919708,0.48484848484848486,0.03015075376884422,0.4546977310796406,331.0,0.3368920521945433,0.023083264633140973,0.31380878756140235,2056.0
C2_p9__lamarckian__s25,C2_p9__lamarckian,C2_p9,C2,lamarckian,25,1.0,9.0,4.5,0,45,475,455,0,41.333333333333336,7.219512195121951,0.008321632809109483,7081.0,0.19121592995339642,0.40683229813664595,0.04183600286875448,0.40683229813664595,0.04183600286875448,0.36499629526789146,0.36499629526789146,0.1292466765140325,0.43119266055045874,0.03459119496855346,0.3966014655819053,536.0,0.35842880523731585,0.030585106382978722,0.3278436988543371,1363.0
C2_p9__lamarckian__s26,C2_p9__lamarckian,C2_p9,C2,lamarckian,26,1.0,9.0,4.5,0,38,430,410,0,43.86666666666667,4.6,0.01012070541598274,7853.0,0.19215586400101872,0.38594944150499705,0.04403504830375197,0.38594944150499705,0.04403504830375197,0.34191439320124506,0.34191439320124506,0.12988734261100066,0.6206896551724138,0.055,0.5656896551724138,287.0,0.36527777777777776,0.02387774594078319,0.3414000318369946,1767.0
C2_p9__lamarckian__s27,C2_p9__lamarckian,C2_p9,C2,lamarckian,27,1.0,9.0,4.5,0,40,482,462,0,40.733333333333334,4.769230769230769,0.008622460652128652,7977.0,0.17989219004638335,0.38620470438652255,0.045539225833160835,0.38620470438652255,0.045539225833160835,0.3406654785533617,0.3406654785533617,0.15331010452961671,0.41040462427745666,0.03225806451612903,0.3781465597613276,328.0,0.38235294117647056,0.020239880059970013,0.36211306111650055,1980.0
C2_p9__lamarckian__s28,C2_p9__lamarckian,C2_p9,C2,lamarckian,28,1.0,9.0,4.5,0,39,474,454,0,35.06666666666667,8.125,0.008849364359847563,7261.0,0.2166368268833494,0.4573721163490471,0.04800936768149883,0.4573721163490471,0.04800936768149883,0.4093627486675483,0.4093627486675483,0.13032422123331214,0.3968253968253968,0.03821656050955414,0.35860883631584267,220.0,0.42406876790830944,0.02927927927927928,0.3947894886290302,1586.0
C2_p9__lamarckian__s29,C2_p9__lamarckian,C2_p9,C2,lamarckian,29,1.0,9.0,4.5,0,34,471,451,0,41.6,4.974358974358975,0.008054089632922473,7930.0,0.17238335435056745,0.3659217877094972,0.03993203058623619,0.3659217877094972,0.03993203058623619,0.325989757123261,0.325989757123261,0.13752743233357717,0.5765765765765766,0.008771929824561403,0.5678046467520151,339.0,0.44597249508840864,0.02402135231316726,0.4219511427752414,1633.0
C2_p9__lamarckian__s30,C2_p9__lamarckian,C2_p9,C2,lamarckian,30,1.0,9.0,4.5,0,46,487,467,0,40.53333333333333,6.230769230769231,0.007309247752909899,7177.0,0.19715758673540476,0.3786316776007498,0.051056338028169015,0.3786316776007498,0.051056338028169015,0.3275753395725808,0.3275753395725808,0.14346289752650176,0.3581081081081081,0.019801980198019802,0.3383061279100883,350.0,0.3272010512483574,0.022608695652173914,0.3045923555961835,1911.0
C3_f0.1__baldwinian__s1,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,1,0.1,6.0,3.0,0,50,637,0,0,50.0,4.24,-0.00287334790072903,13432.0,0.0905300774270399,0.09341067975606128,0.08764346400357728,0.09544997846992967,0.08522815158546017,0.005767215752483998,0.010221826884469501,0.453125,0.06802721088435375,0.08058608058608059,-0.012558869701726844,567.0,0.0446685878962536,0.03574033552151714,0.008928252374736462,2759.0
C3_f0.1__baldwinian__s2,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,2,0.1,6.0,3.0,0,50,644,0,0,49.733333333333334,5.6,-0.0039139790764481175,12567.0,0.09739794700405825,0.1006679389312977,0.09412326803631152,0.09882071951037469,0.09577368779822767,0.006544670894986185,0.0030470317121470136,0.4591503267973856,0.04230769230769231,0.06315789473684211,-0.020850202429149797,995.0,0.05963302752293578,0.05670103092783505,0.002931996595100732,3078.0
C3_f0.1__baldwinian__s3,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,3,0.1,6.0,3.0,0,50,690,0,0,45.266666666666666,6.6,-0.0005797177442729524,11521.0,0.11040708271851402,0.11198361215431887,0.10877626699629171,0.11495217318342003,0.10553757641136281,0.003207345158027161,0.009414596772057221,0.46147798742138363,0.06962025316455696,0.07368421052631578,-0.004063957361758824,348.0,0.04588744588744589,0.047019311502938706,-0.0011318656154928192,2346.0
C3_f0.1__baldwinian__s4,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,4,0.1,6.0,3.0,0,50,652,0,0,48.53333333333333,4.9,-0.0004344152748168196,12183.0,0.10506443404744316,0.11169600263201185,0.09846002621231979,0.10721184803605924,0.10283034667559873,0.013235976419692055,0.004381501360460505,0.4796875,0.25333333333333335,0.16556291390728478,0.08777041942604857,301.0,0.044126074498567334,0.029565217391304348,0.014560857107262987,3470.0
C3_f0.1__baldwinian__s5,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,5,0.1,6.0,3.0,0,50,643,0,0,49.733333333333334,6.5,-0.0026711225197603504,12277.0,0.10132768591675491,0.10757102972573493,0.09518422753716871,0.1113508131430468,0.09166533354663253,0.01238680218856622,0.01968547959641427,0.46061093247588425,0.061371841155234655,0.06563706563706563,-0.004265224481830976,536.0,0.06027527289985762,0.04107648725212465,0.019198785647732967,4225.0
C3_f0.1__baldwinian__s6,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,6,0.1,6.0,3.0,0,50,640,0,0,48.53333333333333,5.02,0.001688012209641242,10339.0,0.11055227778315117,0.11534758328519161,0.10571317528177225,0.112109375,0.1090247173788082,0.009634408003419359,0.003084657621191797,0.4978127734033246,0.0888030888030888,0.08450704225352113,0.004296046549567681,543.0,0.06278713629402756,0.05800293685756241,0.004784199436465152,2668.0
C3_f0.1__baldwinian__s7,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,7,0.1,6.0,3.0,0,50,673,0,0,48.53333333333333,5.25,-0.0025880135799959013,13290.0,0.09480812641083522,0.09851244687310261,0.09116681587585795,0.10437361008154188,0.08495034377387319,0.007345630997244654,0.01942326630766869,0.44126984126984126,0.0392156862745098,0.018867924528301886,0.020347761746207917,312.0,0.03599476439790576,0.030264005151320026,0.005730759246585736,3081.0
C3_f0.1__baldwinian__s8,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,8,0.1,6.0,3.0,0,50,649,0,0,50.0,5.1,-0.0032323142823832553,14779.0,0.08789498612896678,0.09987736748875868,0.0760752688172043,0.09238551650692226,0.0832530617861566,0.023802098671554375,0.009132454720765654,0.4657428791377983,0.1,0.14184397163120568,-0.04184397163120568,311.0,0.05426975259377494,0.026415094339622643,0.0278546582541523,2578.0
C3_f0.1__baldwinian__s9,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,9,0.1,6.0,3.0,0,50,676,0,0,49.4,4.78,-0.0011529076512273003,10696.0,0.11480927449513836,0.12322812322812322,0.10656799259944495,0.1264799849652321,0.10325581395348837,0.01666013062867827,0.023224171011743733,0.4519543973941368,0.04665314401622718,0.02466367713004484,0.02198946688618234,939.0,0.047619047619047616,0.045376220562894885,0.002242827056152731,3484.0
C3_f0.1__baldwinian__s10,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,10,0.1,6.0,3.0,0,50,612,0,0,50.0,4.46,-0.0017567832181047658,12157.0,0.10150530558525953,0.10354492992580379,0.0994747209455023,0.10967849966510382,0.09361358124494745,0.004070208980301485,0.016064918420156366,0.4692058346839546,0.2608695652173913,0.2638888888888889,-0.003019323671497598,423.0,0.07493368700265252,0.07184846505551927,0.003085221947133246,3039.0
C3_f0.1__baldwinian__s11,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,11,0.1,6.0,3.0,0,50,663,0,0,46.46666666666667,6.630434782608695,0.001592959056695671,9646.0,0.11600663487455941,0.12385321100917432,0.10824742268041238,0.11629762617195293,0.11569177638679042,0.015605788328761944,0.00060584978516251,0.47899910634495085,0.058823529411764705,0.057971014492753624,0.0008525149190110812,565.0,0.10630291627469426,0.05927342256214149,0.04702949371255277,2109.0
C3_f0.1__baldwinian__s12,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,12,0.1,6.0,3.0,0,50,639,0,0,50.0,3.8,-0.000937115047493623,11644.0,0.10288560632085195,0.11401709401709402,0.0916465308940283,0.10211685012701101,0.10367659871057676,0.02237056312306572,-0.001559748583565751,0.496661101836394,0.03740157480314961,0.04288939051918736,-0.00548781571603775,951.0,0.058343057176196034,0.04088785046728972,0.017455206708906316,3426.0
C3_f0.1__baldwinian__s13,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,13,0.1,6.0,3.0,0,50,692,0,0,46.266666666666666,5.604651162790698,-0.0006833949885636235,12505.0,0.09908036785285886,0.10088495575221239,0.0972972972972973,0.10583118556701031,0.09242496426869938,0.0035876584549150853,0.013406221298310927,0.46973365617433416,0.13380281690140844,0.07894736842105263,0.05485544848035581,294.0,0.07585644371941272,0.06136900078678206,0.014487442932630656,2497.0
C3_f0.1__baldwinian__s14,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,14,0.1,6.0,3.0,0,50,625,0,0,50.0,4.46,-0.0018620735951314518,10958.0,0.09746304070085782,0.104638619201726,0.09006671608598962,0.10340289528106787,0.09186025891115446,0.014571903115736376,0.011542636369913414,0.4850187265917603,0.059602649006622516,0.058394160583941604,0.0012084884226809117,576.0,0.04265159301130524,0.03972457627118644,0.002927016740118804,3834.0
C3_f0.1__baldwinian__s15,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,15,0.1,6.0,3.0,0,50,649,0,0,50.0,4.12,-0.0023300551849081146,13397.0,0.09449876838098081,0.09537271239398899,0.09361893349310965,0.10459418070444104,0.08489879132080967,0.0017537789008793409,0.01969538938363137,0.46050552922590837,0.03,0.059907834101382486,-0.029907834101382487,417.0,0.05203619909502263,0.05003849114703618,0.0019977079479864476,2625.0
C3_f0.1__baldwinian__s16,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,16,0.1,6.0,3.0,0,50,643,0,0,50.0,3.9,-0.0005612191111377668,12664.0,0.0968888186986734,0.10189318146837002,0.09161666936922329,0.10092719258245934,0.09252259654889071,0.010276512099146734,0.008404596033568634,0.4588427057864711,0.10655737704918032,0.03731343283582089,0.06924394421335943,256.0,0.05736434108527132,0.07764705882352942,-0.0202827177382581,2565.0
C3_f0.1__baldwinian__s17,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,17,0.1,6.0,3.0,0,50,670,0,0,50.0,4.7,-0.0007646665063265559,11603.0,0.09566491424631561,0.09458521346754599,0.09673001198424927,0.10229990800367986,0.08981841763942931,-0.0021447985167032807,0.012481490364250544,0.4990990990990991,0.05319148936170213,0.11764705882352941,-0.06445556946182729,375.0,0.06659142212189616,0.06199770378874857,0.0045937183331475895,1757.0
C3_f0.1__baldwinian__s18,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,18,0.1,6.0,3.0,0,50,653,0,0,48.2,5.62,-0.002431424933756593,11756.0,0.10020415107179313,0.09748641304347826,0.1029311520109066,0.10280528052805281,0.09743679775280899,-0.00544473896742835,0.005368482775243821,0.47113752122241087,0.059907834101382486,0.05069124423963134,0.009216589861751147,434.0,0.03723664870161685,0.044933078393881457,-0.0076964296922646044,4133.0
C3_f0.1__baldwinian__s19,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,19,0.1,6.0,3.0,0,50,631,0,0,50.0,3.82,-0.0013816038066512403,13324.0,0.08931251876313419,0.09361069836552749,0.08492569002123142,0.09480539148871725,0.08391608391608392,0.008685008344296072,0.01088930757263333,0.47394957983193275,0.034482758620689655,0.030120481927710843,0.0043622766929788115,680.0,0.051816557474687316,0.04719949653870359,0.004617060935983727,3268.0
C3_f0.1__baldwinian__s20,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,20,0.1,6.0,3.0,0,50,667,0,0,47.8,6.08,-0.0006249840314600756,11224.0,0.10103349964362081,0.11032905155727608,0.09149972929074174,0.10371544285965839,0.09828674481514878,0.018829322266534346,0.005428698044509614,0.48059964726631393,0.07296137339055794,0.06572769953051644,0.007233673860041506,446.0,0.08040770101925254,0.06221198156682028,0.018195719452432264,1751.0
C3_f0.1__baldwinian__s21,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,21,0.1,6.0,3.0,0,50,681,0,0,50.0,4.64,-0.0007809254164660932,12673.0,0.10376390751992424,0.11134119146224912,0.09632525410476935,0.11651708392379152,0.09095223030686492,0.015015937357479775,0.025564853616926606,0.4372623574144487,0.037267080745341616,0.06748466257668712,-0.0302175818313455,324.0,0.051258992805755396,0.04523107177974434,0.006027921026011053,2129.0
C3_f0.1__baldwinian__s22,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,22,0.1,6.0,3.0,0,50,617,0,0,50.0,4.42,-0.0018218178667281319,12178.0,0.09820988668089999,0.10480421191181309,0.09163934426229509,0.1017897091722595,0.09442567567567567,0.013164867649518006,0.0073640334965838355,0.4673913043478261,0.043689320388349516,0.05154639175257732,-0.007857071364227801,400.0,0.061664190193164936,0.05847520355292376,0.0031889866402411773,2697.0
C3_f0.1__baldwinian__s23,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,23,0.1,6.0,3.0,0,50,691,0,0,49.4,5.6,0.0004299436689896134,11855.0,0.10645297342893294,0.11185983827493262,0.10103057948977869,0.12115160592444667,0.09134450906602805,0.010829258785153936,0.02980709685841862,0.4231378763866878,0.11612903225806452,0.08383233532934131,0.03229669692872321,322.0,0.07733812949640288,0.05330882352941176,0.02402930596699112,2200.0
C3_f0.1__baldwinian__s24,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,24,0.1,6.0,3.0,0,50,671,0,0,50.0,3.98,-0.0016585127426811217,12588.0,0.0927073403241182,0.10043248438250842,0.0851063829787234,0.09797947402180886,0.08753148614609572,0.015326101403785014,0.010447987875713133,0.47643530419880037,0.05060728744939271,0.07939914163090128,-0.02879185418150857,960.0,0.079002079002079,0.07259713701431493,0.006404941987764076,1940.0
C3_f0.1__baldwinian__s25,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,25,0.1,6.0,3.0,0,50,586,0,0,50.0,4.16,-0.0031255962679572025,12289.0,0.0869069899910489,0.08926813258943223,0.08458434221146086,0.08878357030015797,0.08491357610337305,0.00468379037797137,0.0038699941967849233,0.4737827715355805,0.15460526315789475,0.15034965034965034,0.004255612808244408,590.0,0.06847764572722127,0.060810810810810814,0.007666834916410459,3543.0
C3_f0.1__baldwinian__s26,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,26,0.1,6.0,3.0,0,50,604,0,0,50.0,3.54,-5.89158681533902e-05,12864.0,0.09413868159203981,0.09494260006205399,0.09333125584294173,0.09686700767263427,0.09155569007263922,0.0016113442191122568,0.00531131759999505,0.4995871180842279,0.06967213114754098,0.03184713375796178,0.037824997389579194,959.0,0.06345177664974619,0.06023029229406555,0.0032214843556806413,2311.0
C3_f0.1__baldwinian__s27,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,27,0.1,6.0,3.0,0,50,597,0,0,50.0,3.76,-0.0015773521535738931,12981.0,0.0919035513442724,0.09577114427860696,0.08810505420674912,0.09769570707070707,0.08638073739653875,0.0076660900718578395,0.011314969674168326,0.48113998323554064,0.040983606557377046,0.04892966360856269,-0.007946057051185645,693.0,0.046278924327704814,0.03922829581993569,0.007050628507769122,3154.0
C3_f0.1__baldwinian__s28,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,28,0.1,6.0,3.0,0,50,652,0,0,50.0,4.36,-0.0034667477558386,15357.0,0.08439148271146708,0.08743745061890966,0.08141182532526085,0.08310573546625048,0.08568075117370892,0.006025625293648806,-0.002575015707458439,0.5069444444444444,0.027777777777777776,0.06744868035190615,-0.03967090257412838,665.0,0.04981378026070764,0.04013377926421405,0.00968000099649359,4241.0
C3_f0.1__baldwinian__s29,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,29,0.1,6.0,3.0,0,50,642,0,0,44.666666666666664,6.288888888888889,8.877176785588648e-05,10309.0,0.11116500145503928,0.11212238574748257,0.11020408163265306,0.11407053637031594,0.1079136690647482,0.0019183041148295027,0.006156867305567748,0.4581151832460733,0.05555555555555555,0.04,0.015555555555555552,538.0,0.08476104598737602,0.05281090289608177,0.03195014309129425,2283.0
C3_f0.1__baldwinian__s30,C3_f0.1__baldwinian,C3_f0.1,C3,baldwinian,30,0.1,6.0,3.0,0,50,576,0,0,50.0,4.04,-6.175467029626505e-05,13645.0,0.0871381458409674,0.08535871156661787,0.08892149669845928,0.08959537572254335,0.08460966542750929,-0.0035627851318414117,0.004985710295034057,0.4785534062237174,0.2706766917293233,0.14935064935064934,0.12132604237867395,287.0,0.07179115300942712,0.04529370134465676,0.026497451664770362,2792.0
C3_f0.1__lamarckian__s1,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,1,0.1,6.0,3.0,0,50,491,471,0,48.86666666666667,4.363636363636363,-0.001451388297022102,17697.0,0.07803582528112109,0.07615634449546421,0.07994981751824817,0.07924443947691964,0.0768,-0.003793473022783961,0.0024444394769196492,0.4866039102099928,0.03504043126684636,0.04265402843601896,-0.007613597169172599,793.0,0.0332823259372609,0.035381750465549346,-0.0020994245282884433,5299.0
C3_f0.1__lamarckian__s2,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,2,0.1,6.0,3.0,0,50,481,461,0,48.266666666666666,4.54,-0.0005788315732261356,14535.0,0.09054007567939457,0.10217570917102727,0.07892204042348412,0.09338415464198203,0.08763388510223953,0.023253668747543144,0.005750269539742503,0.4787234042553192,0.1912568306010929,0.1111111111111111,0.08014571948998178,363.0,0.04109159347553325,0.04392106938255888,-0.002829475907025633,6330.0
C3_f0.1__lamarckian__s3,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,3,0.1,6.0,3.0,0,50,564,544,0,49.13333333333333,4.62,-0.00043188669604950284,16303.0,0.08814328651168496,0.09151921903599756,0.08473112974839664,0.09295578507601253,0.08274785323965651,0.006788089287600926,0.010207931836356016,0.44258872651356995,0.042821158690176324,0.07125890736342043,-0.028437748673244105,818.0,0.09452137266706803,0.05018359853121175,0.04433777413585628,3295.0
C3_f0.1__lamarckian__s4,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,4,0.1,6.0,3.0,0,50,473,453,0,50.0,3.76,-0.0014658933321261118,18941.0,0.06847579325273216,0.06861391396707382,0.06833928196514802,0.06698196216454025,0.06985480759467966,0.0002746320019258036,-0.002872845430139409,0.5304548959136469,0.07920792079207921,0.05863192182410423,0.020575998967974976,610.0,0.04597701149425287,0.057430951337132836,-0.011453939842879964,4543.0
C3_f0.1__lamarckian__s5,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,5,0.1,6.0,3.0,0,50,500,480,0,50.0,4.16,-0.0011915487319057792,17835.0,0.07530137370339221,0.07892659826361484,0.07171536917242918,0.07924910071942447,0.07137263676026401,0.007211229091185656,0.00787646395916046,0.47505584512285925,0.16030534351145037,0.16556291390728478,-0.00525757039583441,282.0,0.06430568499534017,0.057709648331830475,0.006596036663509698,2182.0
C3_f0.1__lamarckian__s6,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,6,0.1,6.0,3.0,0,50,488,468,0,49.0,3.6666666666666665,-0.00030963304919662504,15457.0,0.0815811606391926,0.08938334392879847,0.07349841938883035,0.08267716535433071,0.08036567062355028,0.01588492453996812,0.0023114947307804334,0.46708961141950833,0.29347826086956524,0.2876712328767123,0.005807027992852931,165.0,0.06180344478216818,0.054441260744985676,0.007362184037182508,2034.0
C3_f0.1__lamarckian__s7,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,7,0.1,6.0,3.0,0,50,562,542,0,48.733333333333334,4.944444444444445,-0.0021940541088261442,16709.0,0.08025614938057335,0.0789130176812626,0.08162279642598406,0.08335303854339088,0.07708156587080355,-0.002709778744721461,0.006271472672587333,0.4742729306487696,0.1888111888111888,0.15217391304347827,0.03663727576771053,327.0,0.036930455635491605,0.048113207547169815,-0.01118275191167821,4205.0
C3_f0.1__lamarckian__s8,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,8,0.1,6.0,3.0,0,50,510,490,0,50.0,3.62,-0.001419594037466046,20297.0,0.06838449031876633,0.06942944122557203,0.06733241052007119,0.07187017001545595,0.06475615887380594,0.002097030705500838,0.007114011141650015,0.46397694524495675,0.14457831325301204,0.125,0.019578313253012042,318.0,0.046779417056495146,0.03837953091684435,0.008399886139650793,5593.0
C3_f0.1__lamarckian__s9,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,9,0.1,6.0,3.0,0,50,462,442,0,50.0,3.66,-0.004756913709555241,18134.0,0.06970331973089225,0.0744858254585881,0.06499617025932815,0.07542521994134897,0.06462691226974711,0.009489655199259955,0.010798307671601864,0.4912974683544304,0.09009009009009009,0.04455445544554455,0.04553563464454553,848.0,0.06514657980456026,0.043137254901960784,0.022009324902599478,4189.0
C3_f0.1__lamarckian__s10,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,10,0.1,6.0,3.0,0,50,526,506,0,50.0,3.82,-0.001351974531446371,16907.0,0.0770095226829124,0.08043245812047048,0.07361601884570082,0.07994221045027691,0.07417742123008952,0.006816439274769659,0.0057647892201873885,0.49001536098310294,0.17346938775510204,0.13114754098360656,0.042321846771495475,379.0,0.05026737967914439,0.03932878867330886,0.010938591005835524,3777.0
C3_f0.1__lamarckian__s11,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,11,0.1,6.0,3.0,0,50,540,520,0,49.6,4.0,0.0003292117771280529,14448.0,0.08215669988925803,0.08772169167803547,0.07642596234897443,0.0848,0.07930339666090962,0.011295729329061033,0.0054966033390903835,0.464195450716091,0.0821256038647343,0.05581395348837209,0.02631165037636221,844.0,0.06323185011709602,0.04372019077901431,0.01951165933808171,2539.0
C3_f0.1__lamarckian__s12,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,12,0.1,6.0,3.0,0,50,403,383,0,50.0,4.12,-0.004409369506556445,20394.0,0.057271746592134944,0.057639434406912805,0.056904995102840354,0.05652826413206603,0.05798634484085008,0.0007344393040724512,-0.0014580807087840458,0.5162671232876712,0.0409711684370258,0.04292527821939587,-0.001954109782370067,1288.0,0.042404723564143855,0.0446927374301676,-0.0022880138660237442,3653.0
