run_id,cell_id,condition,family,inheritance_mode,seed,coverage,fidelity,penalty,decorrelated,monitor_policy,expected_penalty_per_defection,realised_enforcement,adaptive_draws,mean_mask_overlap,mean_weight_kl,mean_weight_gini,ticks_completed,extinct,final_population,total_agents,births,deaths,warmstart_applied,warmstart_skipped
C3_f0.7__baldwinian__s16,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,16,0.5,0.7,6.0,0,static,3.0,0.434991974317817,0,0.5025000000000001,0.0,0.0,1800,0,50,645,625,595,0,0
C3_f0.7__baldwinian__s17,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,17,0.5,0.7,6.0,0,static,3.0,0.46799116997792495,0,0.4979049295774648,0.0,0.0,1800,0,50,621,601,571,0,0
C3_f0.7__baldwinian__s18,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,18,0.5,0.7,6.0,0,static,3.0,0.4162914449447401,0,0.5041021126760564,0.0,0.0,1800,0,50,605,585,555,0,0
C3_f0.7__baldwinian__s19,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,19,0.5,0.7,6.0,0,static,3.0,0.4393305439330544,0,0.497887323943662,0.0,0.0,1800,0,50,604,584,554,0,0
C3_f0.7__baldwinian__s20,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,20,0.5,0.7,6.0,0,static,3.0,0.46014648858250756,0,0.496338028169014,0.0,0.0,1800,0,50,678,658,628,0,0
C3_f0.7__baldwinian__s21,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,21,0.5,0.7,6.0,0,static,3.0,0.45666284841542576,0,0.4998239436619718,0.0,0.0,1800,0,50,682,662,632,0,0
C3_f0.7__baldwinian__s22,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,22,0.5,0.7,6.0,0,static,3.0,0.4219582138467841,0,0.500088028169014,0.0,0.0,1800,0,50,612,592,562,0,0
C3_f0.7__baldwinian__s23,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,23,0.5,0.7,6.0,0,static,3.0,0.428125,0,0.4922711267605635,0.0,0.0,1800,0,50,657,637,607,0,0
C3_f0.7__baldwinian__s24,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,24,0.5,0.7,6.0,0,static,3.0,0.46780224345658494,0,0.5003169014084506,0.0,0.0,1800,0,50,603,583,553,0,0
C3_f0.7__baldwinian__s25,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,25,0.5,0.7,6.0,0,static,3.0,0.4501108647450111,0,0.5024647887323944,0.0,0.0,1800,0,50,572,552,522,0,0
C3_f0.7__baldwinian__s26,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,26,0.5,0.7,6.0,0,static,3.0,0.44471644226846185,0,0.4944542253521128,0.0,0.0,1800,0,50,584,564,534,0,0
C3_f0.7__baldwinian__s27,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,27,0.5,0.7,6.0,0,static,3.0,0.43165174938974776,0,0.4996830985915493,0.0,0.0,1800,0,50,594,574,544,0,0
C3_f0.7__baldwinian__s28,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,28,0.5,0.7,6.0,0,static,3.0,0.43239054629988377,0,0.501549295774648,0.0,0.0,1800,0,50,614,594,564,0,0
C3_f0.7__baldwinian__s29,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,29,0.5,0.7,6.0,0,static,3.0,0.4230769230769231,0,0.5002992957746478,0.0,0.0,1800,0,50,639,619,589,0,0
C3_f0.7__baldwinian__s30,C3_f0.7__baldwinian,C3_f0.7,C3,baldwinian,30,0.5,0.7,6.0,0,static,3.0,0.4294453507340946,0,0.504507042253521,0.0,0.0,1800,0,50,603,583,553,0,0
