run_id,cell_id,condition,family,inheritance_mode,seed,fidelity,penalty,monitor_policy,expected_penalty_per_defection,extinct,final_population,total_agents,warmstart_applied,warmstart_skipped,adaptive_draws,mean_mask_overlap,mean_weight_kl,mean_weight_gini,population_late,mean_generation_end,drift_per_100_ticks,opportunities,rate,rate_cue0,rate_cue1,rate_m0,rate_m1,delta_cue,delta_true,realised_enforcement,eval_heldout_rate_cue0,eval_heldout_rate_cue1,eval_heldout_delta_cue,eval_heldout_opportunities,eval_train_rate_cue0,eval_train_rate_cue1,eval_train_delta_cue,eval_train_opportunities
A_f1_cells__baldwinian__s26,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,26,1.0,6.0,adaptive_cells,3.0,0,50,553,0,0,59,0.5119014084507043,0.018669012365047,0.0348075080781083,50.0,3.76,0.000451363071665348,10569.0,0.12186583404295581,0.17780661907852044,0.07837201479986546,0.17780661907852044,0.07837201479986546,0.09943460427865498,0.09943460427865498,0.36180124223602483,0.17573221757322174,0.07017543859649122,0.10555677897673052,581.0,0.055130168453292494,0.06369426751592357,-0.008564099062631073,2719.0
A_f1_cells__baldwinian__s27,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,27,1.0,6.0,adaptive_cells,3.0,0,50,595,0,0,59,0.5126408450704226,0.0205605420749037,0.039552614124311,50.0,4.28,-0.001250549627690541,13125.0,0.09348571428571428,0.11701600924244925,0.07330880271723747,0.11701600924244925,0.07330880271723747,0.043707206525211775,0.043707206525211775,0.4221678891605542,0.08070175438596491,0.04708520179372197,0.03361655259224294,731.0,0.07965152457996266,0.05023761031907671,0.02941391426088595,3080.0
A_f1_cells__baldwinian__s28,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,28,1.0,6.0,adaptive_cells,3.0,0,50,625,0,0,59,0.5070246478873238,0.0199568245721243,0.0374239495077045,50.0,4.16,-0.0009372463956136109,12790.0,0.10265832681782643,0.1367275056035863,0.07014058679706602,0.1367275056035863,0.07014058679706602,0.06658691880652028,0.06658691880652028,0.3495811119573496,0.04035874439461883,0.072,-0.03164125560538116,348.0,0.07916102841677942,0.05082319255547602,0.028337835861303402,2875.0
A_f1_cells__baldwinian__s29,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,29,1.0,6.0,adaptive_cells,3.0,0,50,628,0,0,59,0.5039964788732394,0.0193904359742345,0.0363867698921125,43.86666666666667,4.92,-0.00031562300935578856,10386.0,0.11804352012324283,0.16666666666666666,0.07899305555555555,0.16666666666666666,0.07899305555555555,0.0876736111111111,0.0876736111111111,0.37112561174551384,0.11278195488721804,0.0744047619047619,0.038377192982456135,602.0,0.09449404761904762,0.04311152764761012,0.051382519971437494,2411.0
A_f1_cells__baldwinian__s30,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,30,1.0,6.0,adaptive_cells,3.0,0,50,582,0,0,59,0.512200704225352,0.0199902566592572,0.0367684496112233,50.0,3.82,0.00040560831082782204,11574.0,0.10722308622775185,0.15767957952112127,0.06695665682771478,0.15767957952112127,0.06695665682771478,0.0907229226934065,0.0907229226934065,0.34730056406124094,0.17,0.15702479338842976,0.012975206611570256,221.0,0.09646539027982327,0.03777949113338473,0.05868589914643854,2655.0
A_f1_cells__lamarckian__s1,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,1,1.0,6.0,adaptive_cells,3.0,0,37,377,357,0,59,0.5042957746478873,0.0103640673013773,0.0222711154515452,43.2,4.333333333333333,0.011885496497686068,7917.0,0.1898446381205002,0.40194588020674976,0.03910976663785653,0.40194588020674976,0.03910976663785653,0.3628361135688932,0.3628361135688932,0.12042581503659348,0.544,0.020134228187919462,0.5238657718120806,274.0,0.4049247606019152,0.026137463697967087,0.3787872969039481,1764.0
A_f1_cells__lamarckian__s2,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,2,1.0,6.0,adaptive_cells,3.0,0,42,405,385,0,59,0.5056338028169015,0.0121864617585292,0.0257813800531211,43.4,5.166666666666667,0.006036709530979274,8085.0,0.17340754483611626,0.3827922077922078,0.04455544455544456,0.3827922077922078,0.04455544455544456,0.3382367632367632,0.3382367632367632,0.15905848787446505,0.6,0.015151515151515152,0.5848484848484848,410.0,0.2674315975286849,0.0262582056892779,0.241173391839407,2504.0
A_f1_cells__lamarckian__s3,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,3,1.0,6.0,adaptive_cells,3.0,0,45,400,380,0,59,0.5055633802816901,0.011995934469122,0.024500552234823,43.53333333333333,4.394736842105263,0.009007029127272602,8702.0,0.17156975407952194,0.3930991990141713,0.03977272727272727,0.3930991990141713,0.03977272727272727,0.353326471741444,0.353326471741444,0.14534494306764903,0.3644859813084112,0.022900763358778626,0.3415852179496326,369.0,0.3835616438356164,0.03115264797507788,0.35240899586053853,1299.0
A_f1_cells__lamarckian__s4,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,4,1.0,6.0,adaptive_cells,3.0,0,46,391,371,0,59,0.5096478873239436,0.0086153088838697,0.0194445616755673,42.86666666666667,4.5,0.006930174425019682,8566.0,0.17674527200560355,0.42579617834394906,0.03262071507556211,0.42579617834394906,0.03262071507556211,0.3931754632683869,0.3931754632683869,0.11690885072655217,0.6931818181818182,0.03902439024390244,0.6541574279379158,293.0,0.33137485311398357,0.025223759153783564,0.3061510939602,2080.0
A_f1_cells__lamarckian__s5,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,5,1.0,6.0,adaptive_cells,3.0,0,50,405,385,0,59,0.5008978873239437,0.0101989830166924,0.02139678420517,42.266666666666666,5.375,0.0063184123347089435,8447.0,0.18195809163016455,0.37102085620197583,0.03851759317093483,0.37102085620197583,0.03851759317093483,0.332503263031041,0.332503263031041,0.12036434612882238,0.6593406593406593,0.041916167664670656,0.6174244916759887,258.0,0.38835978835978835,0.022222222222222223,0.36613756613756615,2205.0
A_f1_cells__lamarckian__s6,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,6,1.0,6.0,adaptive_cells,3.0,0,50,396,376,0,59,0.5019718309859157,0.0106727585782559,0.0228781595031897,41.0,5.825,0.005829984777097895,8140.0,0.1746928746928747,0.37744788376500316,0.04563731403297145,0.37744788376500316,0.04563731403297145,0.3318105697320317,0.3318105697320317,0.15963431786216598,0.4372093023255814,0.029315960912052116,0.4078933414135293,522.0,0.28053204353083433,0.021475256769374416,0.25905678676145993,1898.0
A_f1_cells__lamarckian__s7,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,7,1.0,6.0,adaptive_cells,3.0,0,42,386,366,0,58,0.5041197183098594,0.0114524232682046,0.023519192371814,38.06666666666667,4.804878048780488,0.0043504562005948835,8411.0,0.18559029841873736,0.39796529024536204,0.04557111856381929,0.39796529024536204,0.04557111856381929,0.35239417168154274,0.35239417168154274,0.14798206278026907,0.39490445859872614,0.008064516129032258,0.3868399424696939,281.0,0.3665480427046263,0.03333333333333333,0.333214709371293,1743.0
A_f1_cells__lamarckian__s8,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,8,1.0,6.0,adaptive_cells,3.0,0,40,368,348,0,59,0.5013380281690141,0.0099849029646504,0.0204209992776408,41.46666666666667,5.054054054054054,0.009085406349991278,7738.0,0.20793486689066942,0.44227188081936686,0.04074402125775022,0.44227188081936686,0.04074402125775022,0.40152785956161663,0.40152785956161663,0.11435674331883157,0.5466666666666666,0.043478260869565216,0.5031884057971014,236.0,0.39486552567237165,0.026047565118912798,0.36881796055345883,1701.0
A_f1_cells__lamarckian__s9,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,9,1.0,6.0,adaptive_cells,3.0,0,50,400,380,0,59,0.5011091549295774,0.0117281214543028,0.0233710439154019,45.8,4.1395348837209305,0.005341141740849472,8297.0,0.1675304326865132,0.38328998699609884,0.040413713847921855,0.38328998699609884,0.040413713847921855,0.342876273148177,0.342876273148177,0.15179856115107915,0.3793103448275862,0.019157088122605363,0.36015325670498083,377.0,0.4247448979591837,0.025116279069767444,0.39962861888941625,1859.0
A_f1_cells__lamarckian__s10,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,10,1.0,6.0,adaptive_cells,3.0,0,45,411,391,0,59,0.5044894366197183,0.0121864056977108,0.0253306431129617,47.06666666666667,4.3125,0.008168237632363162,8492.0,0.16650965614696184,0.3610164239231484,0.0472934472934473,0.3610164239231484,0.0472934472934473,0.3137229766297011,0.3137229766297011,0.1760961810466761,0.4083769633507853,0.029304029304029304,0.379072934046756,464.0,0.4591439688715953,0.02408563782337199,0.43505833104822333,1892.0
A_f1_cells__lamarckian__s11,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,11,1.0,6.0,adaptive_cells,3.0,0,45,396,376,0,59,0.5067957746478874,0.0109395218854177,0.0228879866984039,42.4,4.476190476190476,0.008303544801897746,7902.0,0.16261705897241205,0.3517969007583251,0.04477305401519819,0.3517969007583251,0.04477305401519819,0.3070238467431269,0.3070238467431269,0.16964980544747083,0.39555555555555555,0.03899721448467967,0.35655834107087586,584.0,0.39344262295081966,0.024691358024691357,0.3687512649261283,1947.0
A_f1_cells__lamarckian__s12,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,12,1.0,6.0,adaptive_cells,3.0,0,41,368,348,0,59,0.502288732394366,0.0090949206478501,0.0192446766233466,41.2,6.285714285714286,0.006971497886638647,7413.0,0.19857007958990963,0.4105526069310022,0.03729216152019002,0.4105526069310022,0.03729216152019002,0.37326044541081216,0.37326044541081216,0.10665760869565218,0.41767068273092367,0.020588235294117647,0.39708244743680604,589.0,0.3182711198428291,0.021099744245524295,0.2971713755973048,2582.0
A_f1_cells__lamarckian__s13,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,13,1.0,6.0,adaptive_cells,3.0,0,34,393,373,0,59,0.5063204225352113,0.0112286923018188,0.0235739211396301,41.13333333333333,4.9523809523809526,0.00834598868537471,8378.0,0.17975650513248986,0.39207317073170733,0.04315417810906238,0.39207317073170733,0.04315417810906238,0.348918992622645,0.348918992622645,0.1460823373173971,0.48,0.024896265560165973,0.455103734439834,366.0,0.4448979591836735,0.02256317689530686,0.42233478228836663,1843.0
A_f1_cells__lamarckian__s14,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,14,1.0,6.0,adaptive_cells,3.0,0,42,368,348,0,59,0.5055105633802816,0.009906409722137,0.0209275274828021,41.4,4.85,0.004697417573812508,7987.0,0.16639539251283336,0.36093143596377747,0.04351378958120531,0.36093143596377747,0.04351378958120531,0.31741764638257214,0.31741764638257214,0.16027088036117382,0.4827586206896552,0.015625,0.4671336206896552,302.0,0.2922465208747515,0.039285714285714285,0.2529608065890372,2126.0
A_f1_cells__lamarckian__s15,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,15,1.0,6.0,adaptive_cells,3.0,0,40,390,370,0,59,0.5030633802816902,0.0110983767767656,0.0227736129711061,40.733333333333334,4.4,0.008398879459078953,8235.0,0.18761384335154827,0.4084848484848485,0.03991894630192502,0.4084848484848485,0.03991894630192502,0.3685659021829235,0.3685659021829235,0.12750809061488674,0.5377358490566038,0.03982300884955752,0.49791284020704624,332.0,0.3262316910785619,0.026236125126135216,0.2999955659524267,1742.0
A_f1_cells__lamarckian__s16,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,16,1.0,6.0,adaptive_cells,3.0,0,46,410,390,0,59,0.5078521126760565,0.012011254598226,0.024469140216794,44.93333333333333,4.485714285714286,0.0077032516441629135,8962.0,0.17518411068957823,0.4122019200991019,0.04168847025989883,0.4122019200991019,0.04168847025989883,0.3705134498392031,0.3705134498392031,0.15222929936305732,0.6440677966101694,0.050314465408805034,0.5937533312013644,218.0,0.4118476727785614,0.023008849557522124,0.38883882322103924,1839.0
A_f1_cells__lamarckian__s17,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,17,1.0,6.0,adaptive_cells,3.0,0,49,368,348,0,59,0.5027640845070422,0.0086342408128063,0.0183621010851197,36.8,5.552631578947368,0.010808048631274644,5725.0,0.23737991266375547,0.4864207539521686,0.04880294659300184,0.4864207539521686,0.04880294659300184,0.4376178073591668,0.4376178073591668,0.11699779249448124,0.4827586206896552,0.021377672209026127,0.46138094848062905,566.0,0.5585215605749486,0.03360581289736603,0.5249157476775825,1588.0
A_f1_cells__lamarckian__s18,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,18,1.0,6.0,adaptive_cells,3.0,0,41,390,370,0,59,0.507781690140845,0.0112747280462452,0.0238409792387178,46.46666666666667,4.225,0.005055221592633618,9427.0,0.15201018351543438,0.33259790402647543,0.03913118427857266,0.33259790402647543,0.03913118427857266,0.2934667197479028,0.2934667197479028,0.1584089323098395,0.5875,0.037383177570093455,0.5501168224299066,374.0,0.4046692607003891,0.027093596059113302,0.3775756646412758,1989.0
A_f1_cells__lamarckian__s19,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,19,1.0,6.0,adaptive_cells,3.0,0,47,406,386,0,59,0.5082922535211267,0.011487958655328,0.0241421353716251,41.8,4.923076923076923,0.009652314438333904,8149.0,0.17560436863418824,0.36532693461307736,0.04423676012461059,0.36532693461307736,0.04423676012461059,0.3210901744884668,0.3210901744884668,0.1488469601677149,0.38666666666666666,0.017167381974248927,0.3694992846924177,616.0,0.32616940581542353,0.03183023872679045,0.29433916708863306,1922.0
A_f1_cells__lamarckian__s20,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,20,1.0,6.0,adaptive_cells,3.0,0,40,390,370,0,59,0.4999295774647888,0.0097215168741263,0.0202593090686813,39.86666666666667,5.813953488372093,0.006974439543227138,7113.0,0.19387037818079572,0.4114654002713704,0.03985594237695078,0.4114654002713704,0.03985594237695078,0.3716094578944196,0.3716094578944196,0.12037708484408992,0.6470588235294118,0.03018867924528302,0.6168701442841288,418.0,0.3389221556886228,0.031217481789802288,0.3077046738988205,1796.0
A_f1_cells__lamarckian__s21,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,21,1.0,6.0,adaptive_cells,3.0,0,40,442,422,0,59,0.503450704225352,0.0109964056991677,0.0234784585202028,45.46666666666667,4.391304347826087,0.0064637504936778546,9189.0,0.1618239199042333,0.35325328120636695,0.039586305278174035,0.35325328120636695,0.039586305278174035,0.3136669759281929,0.3136669759281929,0.14929388029589777,0.6326530612244898,0.05813953488372093,0.5745135263407689,135.0,0.402555910543131,0.04600694444444445,0.3565489660986866,1778.0
A_f1_cells__lamarckian__s22,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,22,1.0,6.0,adaptive_cells,3.0,0,38,393,373,0,59,0.506056338028169,0.0101883979282612,0.0217877853944073,44.266666666666666,4.23404255319149,0.006151516173464526,8672.0,0.1669741697416974,0.35890097309673724,0.03746620316724604,0.35890097309673724,0.03746620316724604,0.3214347699294912,0.3214347699294912,0.13397790055248618,0.3581395348837209,0.03549060542797495,0.32264892945574597,694.0,0.36363636363636365,0.028245192307692308,0.33539117132867136,2577.0
A_f1_cells__lamarckian__s23,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,23,1.0,6.0,adaptive_cells,3.0,0,43,394,374,0,59,0.5080105633802818,0.0115973915744335,0.0237295522626361,44.53333333333333,4.552631578947368,0.008416013262239001,8482.0,0.1718934213628861,0.38794191919191917,0.04309371471584494,0.38794191919191917,0.04309371471584494,0.3448482044760742,0.3448482044760742,0.15706447187928668,0.5390625,0.028070175438596492,0.5109923245614035,413.0,0.3312883435582822,0.022608695652173914,0.30867964790610825,1965.0
A_f1_cells__lamarckian__s24,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,24,1.0,6.0,adaptive_cells,3.0,0,44,416,396,0,59,0.5077288732394365,0.0100949310772693,0.0213075753744649,41.333333333333336,5.243243243243243,0.007601948811142479,7499.0,0.18402453660488066,0.4351032448377581,0.04177982034677251,0.4351032448377581,0.04177982034677251,0.39332342449098556,0.39332342449098556,0.14492753623188406,0.62,0.010135135135135136,0.6098648648648649,446.0,0.3754152823920266,0.02933780385582565,0.34607747853620097,2096.0
A_f1_cells__lamarckian__s25,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,25,1.0,6.0,adaptive_cells,3.0,0,47,380,360,0,59,0.5056161971830986,0.0091778019017692,0.0196539526415534,41.2,5.590909090909091,0.004724253816145592,7550.0,0.18410596026490067,0.4447739065974796,0.039159109645507006,0.4447739065974796,0.039159109645507006,0.4056147969519726,0.4056147969519726,0.1366906474820144,0.5466666666666666,0.025210084033613446,0.5214565826330532,507.0,0.45941807044410415,0.022304832713754646,0.4371132377303495,1729.0
A_f1_cells__lamarckian__s26,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,26,1.0,6.0,adaptive_cells,3.0,0,49,385,365,0,59,0.5079049295774647,0.0113760184095473,0.0229420137516266,45.733333333333334,3.8857142857142857,0.007509121036298695,8440.0,0.17002369668246445,0.3694018635407274,0.040289458243692546,0.3694018635407274,0.040289458243692546,0.32911240529703484,0.32911240529703484,0.14355400696864112,0.4146341463414634,0.0213903743315508,0.3932437720099126,310.0,0.5022421524663677,0.0184645286686103,0.4837776237977574,1475.0
A_f1_cells__lamarckian__s27,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,27,1.0,6.0,adaptive_cells,3.0,0,42,383,363,0,59,0.5034154929577465,0.0104055165901737,0.021945209722117,42.6,4.216216216216216,0.008083903191279216,8154.0,0.18420407162129016,0.38936996118244255,0.04120707596253902,0.38936996118244255,0.04120707596253902,0.3481628852199035,0.3481628852199035,0.1318242343541944,0.5675675675675675,0.05161290322580645,0.5159546643417611,266.0,0.38769230769230767,0.023645320197044337,0.3640469874952633,1665.0
A_f1_cells__lamarckian__s28,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,28,1.0,6.0,adaptive_cells,3.0,0,34,380,360,0,59,0.5040669014084507,0.0109954187255179,0.0227802737432085,39.4,5.235294117647059,0.010323182504098817,7545.0,0.2001325381047051,0.4387512724804886,0.04719443236189648,0.4387512724804886,0.04719443236189648,0.39155684011859215,0.39155684011859215,0.14370860927152318,0.7413793103448276,0.06060606060606061,0.6807732497387671,322.0,0.35888888888888887,0.03686274509803922,0.32202614379084965,2175.0
A_f1_cells__lamarckian__s29,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,29,1.0,6.0,adaptive_cells,3.0,0,42,372,352,0,59,0.5003697183098592,0.0096313355187372,0.0203777506177534,41.86666666666667,5.4523809523809526,0.005220066951604536,7720.0,0.1795336787564767,0.42442477876106194,0.038202247191011236,0.42442477876106194,0.038202247191011236,0.3862225315700507,0.3862225315700507,0.1349206349206349,0.3933333333333333,0.048327137546468404,0.3450061957868649,419.0,0.383879781420765,0.023682200152788387,0.36019758126797663,2041.0
A_f1_cells__lamarckian__s30,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,30,1.0,6.0,adaptive_cells,3.0,0,50,401,381,0,59,0.5038028169014085,0.0111603469903939,0.0232041941122082,47.333333333333336,4.52,0.006129769988955681,8800.0,0.15875,0.35993836671802776,0.04122412241224122,0.35993836671802776,0.04122412241224122,0.31871424430578654,0.31871424430578654,0.1639226914817466,0.29850746268656714,0.0593607305936073,0.23914673209295984,420.0,0.4074074074074074,0.031,0.3764074074074074,1621.0
A_f1_move__baldwinian__s1,A_f1_move__baldwinian,A_f1_move,A,baldwinian,1,1.0,6.0,adaptive_move,3.0,0,50,628,0,0,59,0.5391373239436619,0.0653718484089968,0.1220771819131931,50.0,4.82,-0.00035083301385490333,12053.0,0.10561685887330954,0.15140324963072377,0.06825372909447039,0.15140324963072377,0.06825372909447039,0.08314952053625338,0.08314952053625338,0.3558523173605656,0.04363001745200698,0.02631578947368421,0.01731422797832277,915.0,0.05785123966942149,0.03355155482815057,0.024299684841270916,2674.0
A_f1_move__baldwinian__s2,A_f1_move__baldwinian,A_f1_move,A,baldwinian,2,1.0,6.0,adaptive_move,3.0,0,50,628,0,0,59,0.532887323943662,0.0682943831432175,0.1259517026061295,47.333333333333336,6.875,-0.001869778391267882,11051.0,0.11048773866618405,0.1483739837398374,0.08008481487522427,0.1483739837398374,0.08008481487522427,0.06828916886461313,0.06828916886461313,0.4021294021294021,0.23684210526315788,0.13924050632911392,0.09760159893404396,272.0,0.05398920215956809,0.03910614525139665,0.01488305690817144,2920.0
A_f1_move__baldwinian__s3,A_f1_move__baldwinian,A_f1_move,A,baldwinian,3,1.0,6.0,adaptive_move,3.0,0,50,659,0,0,59,0.5333274647887322,0.0701313284753755,0.1261473123684722,45.0,5.24,-0.0006172681442865367,10663.0,0.11891587733283317,0.16751700680272108,0.08055042792414835,0.16751700680272108,0.08055042792414835,0.08696657887857273,0.08696657887857273,0.3785488958990536,0.05847953216374269,0.06746031746031746,-0.00898078529657477,594.0,0.07221458046767538,0.0374029640084686,0.03481161645920679,2871.0
A_f1_move__baldwinian__s4,A_f1_move__baldwinian,A_f1_move,A,baldwinian,4,1.0,6.0,adaptive_move,3.0,0,50,607,0,0,59,0.545387323943662,0.0698721225521811,0.1303630324611811,50.0,3.56,-0.0011499621257790996,12025.0,0.10461538461538461,0.16577007371986452,0.06080502426491579,0.16577007371986452,0.06080502426491579,0.10496504945494872,0.10496504945494872,0.3386327503974563,0.0572289156626506,0.03430079155672823,0.02292812410592237,711.0,0.06843919251600197,0.04672897196261682,0.021710220553385152,3850.0
A_f1_move__baldwinian__s5,A_f1_move__baldwinian,A_f1_move,A,baldwinian,5,1.0,6.0,adaptive_move,3.0,0,50,613,0,0,59,0.5362147887323944,0.0717445531329414,0.1307212800971815,50.0,4.48,-0.0011658710045172542,11481.0,0.11209824928142148,0.15957023477914842,0.07513555383423702,0.15957023477914842,0.07513555383423702,0.0844346809449114,0.0844346809449114,0.37684537684537683,0.07575757575757576,0.044642857142857144,0.031114718614718616,422.0,0.07298001737619461,0.058823529411764705,0.014156487964429906,2477.0
A_f1_move__baldwinian__s6,A_f1_move__baldwinian,A_f1_move,A,baldwinian,6,1.0,6.0,adaptive_move,3.0,0,50,661,0,0,59,0.5390140845070424,0.0693189484856369,0.1291664471990032,50.0,4.76,-0.00020789405956962546,11197.0,0.10565329999106904,0.15191919191919193,0.06899311669601409,0.15191919191919193,0.06899311669601409,0.08292607522317784,0.08292607522317784,0.3643279797125951,0.2,0.11864406779661017,0.08135593220338984,298.0,0.09929078014184398,0.040968342644320296,0.05832243749752368,1779.0
A_f1_move__baldwinian__s7,A_f1_move__baldwinian,A_f1_move,A,baldwinian,7,1.0,6.0,adaptive_move,3.0,0,50,662,0,0,59,0.538644366197183,0.0695720012336586,0.1284651918975555,42.266666666666666,5.1,-0.0013453893023127684,12157.0,0.1112116476104302,0.15467160037002775,0.0764218009478673,0.15467160037002775,0.0764218009478673,0.07824979942216045,0.07824979942216045,0.3816568047337278,0.11049723756906077,0.08771929824561403,0.02277793932344674,295.0,0.09936406995230525,0.0436241610738255,0.055739908878479745,2450.0
A_f1_move__baldwinian__s8,A_f1_move__baldwinian,A_f1_move,A,baldwinian,8,1.0,6.0,adaptive_move,3.0,0,50,642,0,0,59,0.5402464788732395,0.0765108515964894,0.1381640559905561,47.6,4.36,-0.0015215371593521522,12146.0,0.11287666721554421,0.15514905149051492,0.07289330342838833,0.15514905149051492,0.07289330342838833,0.08225574806212659,0.08225574806212659,0.33187454412837347,0.32926829268292684,0.20353982300884957,0.12572846967407728,195.0,0.10244786944696282,0.04115586690017513,0.0612920025467877,2245.0
A_f1_move__baldwinian__s9,A_f1_move__baldwinian,A_f1_move,A,baldwinian,9,1.0,6.0,adaptive_move,3.0,0,50,651,0,0,59,0.5356514084507046,0.0709832922767801,0.1290999833279629,49.6,6.08,-0.0011430241059884765,11363.0,0.10991815541670334,0.15634160641000586,0.07188600704450848,0.15634160641000586,0.07188600704450848,0.08445559936549737,0.08445559936549737,0.35948759007205766,0.11258278145695365,0.1282051282051282,-0.015622346748174545,268.0,0.10086956521739131,0.04900459418070444,0.051864971036686865,2456.0
A_f1_move__baldwinian__s10,A_f1_move__baldwinian,A_f1_move,A,baldwinian,10,1.0,6.0,adaptive_move,3.0,0,50,620,0,0,59,0.5410387323943662,0.0729156075153303,0.1337152747442506,50.0,3.76,-0.00021667536534496042,12420.0,0.09371980676328502,0.12004365223717715,0.07281132620629875,0.12004365223717715,0.07281132620629875,0.0472323260308784,0.0472323260308784,0.4329896907216495,0.06680161943319839,0.05818181818181818,0.008619801251380205,1044.0,0.08476912474155755,0.03698896820246593,0.04778015653909162,2992.0
A_f1_move__baldwinian__s11,A_f1_move__baldwinian,A_f1_move,A,baldwinian,11,1.0,6.0,adaptive_move,3.0,0,50,652,0,0,59,0.5355281690140844,0.0605693305380303,0.1165895938760306,44.666666666666664,7.04,0.0015725793958239198,9612.0,0.12016229712858927,0.1614220514052366,0.08864011745274362,0.1614220514052366,0.08864011745274362,0.07278193395249298,0.07278193395249298,0.41818181818181815,0.3488372093023256,0.05449591280653951,0.2943412964957861,496.0,0.12036108324974924,0.05502645502645503,0.06533462822329422,1942.0
A_f1_move__baldwinian__s12,A_f1_move__baldwinian,A_f1_move,A,baldwinian,12,1.0,6.0,adaptive_move,3.0,0,50,568,0,0,59,0.535580985915493,0.0680866711689152,0.1261608850553274,50.0,3.74,0.0009298462243576223,11940.0,0.10184254606365159,0.14495758718190385,0.06737000753579503,0.14495758718190385,0.06737000753579503,0.07758757964610882,0.07758757964610882,0.3675986842105263,0.13249211356466878,0.1103448275862069,0.022147285978461884,462.0,0.08600682593856655,0.03794940079893475,0.0480574251396318,2967.0
A_f1_move__baldwinian__s13,A_f1_move__baldwinian,A_f1_move,A,baldwinian,13,1.0,6.0,adaptive_move,3.0,0,50,656,0,0,59,0.5393309859154929,0.0775373193854421,0.1372019165291795,47.13333333333333,6.029411764705882,-0.0014347901622697033,12406.0,0.10228921489601805,0.13882978723404255,0.07182973691989358,0.13882978723404255,0.07182973691989358,0.06700005031414896,0.06700005031414896,0.3829787234042553,0.07865168539325842,0.11403508771929824,-0.035383402326039815,292.0,0.09636363636363636,0.05578800557880056,0.0405756307848358,1267.0
A_f1_move__baldwinian__s14,A_f1_move__baldwinian,A_f1_move,A,baldwinian,14,1.0,6.0,adaptive_move,3.0,0,50,615,0,0,59,0.5360739436619718,0.0701228731508593,0.1293803194119653,50.0,4.1,-0.0024462059764642015,11475.0,0.09516339869281046,0.11972227434790768,0.07386918320859095,0.11972227434790768,0.07386918320859095,0.04585309113931672,0.04585309113931672,0.4157509157509158,0.22818791946308725,0.06967213114754098,0.15851578831554627,393.0,0.116331096196868,0.05395417590539542,0.062376920291472585,2694.0
A_f1_move__baldwinian__s15,A_f1_move__baldwinian,A_f1_move,A,baldwinian,15,1.0,6.0,adaptive_move,3.0,0,50,618,0,0,59,0.5355457746478874,0.06429595543084,0.1198810893188678,49.93333333333333,6.08,-0.003423016785174938,12515.0,0.10227726727926488,0.14887640449438203,0.06759581881533101,0.14887640449438203,0.06759581881533101,0.08128058567905101,0.08128058567905101,0.37890625,0.0893371757925072,0.04487179487179487,0.04446538092071233,659.0,0.0723114956736712,0.036085626911314984,0.03622586876235622,3253.0
A_f1_move__baldwinian__s16,A_f1_move__baldwinian,A_f1_move,A,baldwinian,16,1.0,6.0,adaptive_move,3.0,0,50,598,0,0,59,0.5431514084507042,0.0750016976166875,0.13680740263973,50.0,4.18,-0.0020008058849408754,12074.0,0.10485340400861355,0.15271389144434222,0.06567254104533815,0.15271389144434222,0.06567254104533815,0.08704135039900407,0.08704135039900407,0.344391785150079,0.08415841584158416,0.07058823529411765,0.013570180547466518,372.0,0.13240418118466898,0.08145766345123258,0.050946517733436406,2081.0
