run_id,cell_id,condition,family,inheritance_mode,seed,coverage,fidelity,penalty,decorrelated,monitor_policy,expected_penalty_per_defection,realised_enforcement,adaptive_draws,mean_mask_overlap,mean_weight_kl,mean_weight_gini,ticks_completed,extinct,final_population,total_agents,births,deaths,warmstart_applied,warmstart_skipped
A_f0.9_blind__baldwinian__s13,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,13,0.5,0.9,6.0,0,adaptive_blind,3.0,0.4783275795934024,59,0.5832922535211269,0.6990561361181619,0.4733627941897418,1800,0,50,679,659,629,0,0
A_f0.9_blind__baldwinian__s14,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,14,0.5,0.9,6.0,0,adaptive_blind,3.0,0.46060606060606063,59,0.5759859154929577,0.7443134081445761,0.48664983740666445,1800,0,50,570,550,520,0,0
A_f0.9_blind__baldwinian__s15,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,15,0.5,0.9,6.0,0,adaptive_blind,3.0,0.47879924953095687,59,0.5858978873239435,0.7453035879435717,0.4919044539464589,1800,0,50,661,641,611,0,0
A_f0.9_blind__baldwinian__s16,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,16,0.5,0.9,6.0,0,adaptive_blind,3.0,0.48036951501154734,59,0.5818309859154932,0.6868430602389504,0.46935164442644856,1800,0,50,699,679,649,0,0
A_f0.9_blind__baldwinian__s17,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,17,0.5,0.9,6.0,0,adaptive_blind,3.0,0.46733016010385114,59,0.5810211267605634,0.7107928131390361,0.47783650700222347,1800,0,50,674,654,624,0,0
A_f0.9_blind__baldwinian__s18,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,18,0.5,0.9,6.0,0,adaptive_blind,3.0,0.4807293825113966,59,0.5782394366197182,0.7268880910113175,0.48534778616674507,1800,0,50,637,617,587,0,0
A_f0.9_blind__baldwinian__s19,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,19,0.5,0.9,6.0,0,adaptive_blind,3.0,0.4614747307373654,59,0.5881690140845071,0.7333480908097983,0.4880636086646756,1800,0,50,612,592,562,0,0
A_f0.9_blind__baldwinian__s20,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,20,0.5,0.9,6.0,0,adaptive_blind,3.0,0.5021551724137931,59,0.5800176056338027,0.7021125454433699,0.4756812316536495,1800,0,50,685,665,635,0,0
A_f0.9_blind__baldwinian__s21,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,21,0.5,0.9,6.0,0,adaptive_blind,3.0,0.459563050977386,59,0.5860563380281693,0.7302580179149103,0.4921071643956549,1800,0,50,693,673,643,0,0
A_f0.9_blind__baldwinian__s22,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,22,0.5,0.9,6.0,0,adaptive_blind,3.0,0.460016835016835,59,0.5848943661971832,0.7289672680337254,0.485685956333933,1800,0,50,614,594,564,0,0
A_f0.9_blind__baldwinian__s23,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,23,0.5,0.9,6.0,0,adaptive_blind,3.0,0.5062575696406943,59,0.5855105633802816,0.7478166923885997,0.4976695006647433,1800,0,50,684,664,634,0,0
A_f0.9_blind__baldwinian__s24,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,24,0.5,0.9,6.0,0,adaptive_blind,3.0,0.47322970639032813,59,0.5787676056338028,0.7324611165838303,0.4849184079918482,1800,0,50,615,595,565,0,0
A_f0.9_blind__baldwinian__s25,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,25,0.5,0.9,6.0,0,adaptive_blind,3.0,0.43047534429142603,59,0.5835915492957747,0.6989467473116601,0.4703935063856144,1800,0,50,620,600,570,0,0
A_f0.9_blind__baldwinian__s26,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,26,0.5,0.9,6.0,0,adaptive_blind,3.0,0.4518488419341731,59,0.5920246478873239,0.7280267149633765,0.48403517926794265,1800,0,50,603,583,553,0,0
A_f0.9_blind__baldwinian__s27,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,27,0.5,0.9,6.0,0,adaptive_blind,3.0,0.47107438016528924,59,0.5799647887323944,0.7333598057873401,0.48477489810086266,1800,0,50,604,584,554,0,0
A_f0.9_blind__baldwinian__s28,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,28,0.5,0.9,6.0,0,adaptive_blind,3.0,0.4447004608294931,59,0.5876232394366199,0.729143713461334,0.4888555238022348,1800,0,50,666,646,616,0,0
A_f0.9_blind__baldwinian__s29,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,29,0.5,0.9,6.0,0,adaptive_blind,3.0,0.491148620831618,59,0.5844718309859156,0.7213413569547663,0.4799487911405884,1800,0,50,677,657,627,0,0
A_f0.9_blind__baldwinian__s30,A_f0.9_blind__baldwinian,A_f0.9_blind,A,baldwinian,30,0.5,0.9,6.0,0,adaptive_blind,3.0,0.4736421725239617,59,0.5821126760563381,0.7356756330333046,0.48869154695197325,1800,0,50,602,582,552,0,0
