population,n_voters,n_candidates,paradigm,trial,seed,winner,total_welfare,supporter_welfare,loser_welfare,gap,lambda_winner,lambda_effective,loser_share,majority_welfare,minority_welfare,cluster_0_welfare,cluster_1_welfare,cluster_2_welfare,min_utility,p10_utility,gini_utility,total_welfare_norm,minority_welfare_norm,alloc_public_good,alloc_majority_pork,alloc_minority_pork,alloc_prestige,alloc_periphery_buffer
two_cluster,400,8,individual,208,0,5,0.22323969699001417,0.2928873268404835,0.20636853199518,0.08651879484530353,0.48038419892900586,0.48038419892900586,0.805,0.15629811120484166,0.2901812827751867,0.15629811120484166,0.2901812827751867,,0.12485248997109104,0.14282666639571912,0.18613013140181267,-0.4647063635070352,0.4477411092351856,0.19663950418166712,0.11848521592490341,0.4302202560515267,0.075974464506315,0.17868055933558785
two_cluster,400,8,score,208,0,4,0.23562475222669466,0.24777124315808197,0.23380975932890116,0.013961483829180804,0.33018762575131283,0.33018762575131283,0.87,0.2546753812938012,0.21657412315958813,0.2546753812938012,0.21657412315958813,,0.12923958082165637,0.20011771973594084,0.07069809929530524,-0.03904152311467814,0.23647835535729045,0.2762267070747116,0.3238522584770617,0.23493357228223738,0.07159398881654751,0.09339347334944177
two_cluster,400,8,latent_match,208,0,4,0.23562475222669466,0.24777124315808197,0.23380975932890116,0.013961483829180804,0.33018762575131283,0.33018762575131283,0.87,0.2546753812938012,0.21657412315958813,0.2546753812938012,0.21657412315958813,,0.12923958082165637,0.20011771973594084,0.07069809929530524,-0.03904152311467814,0.23647835535729045,0.2762267070747116,0.3238522584770617,0.23493357228223738,0.07159398881654751,0.09339347334944177
two_cluster,400,8,random_winner,208,0,0,0.23676069622398072,0.3823476213309043,0.20587862120129996,0.17646900012960431,0.7229984711309957,0.7229984711309957,0.825,0.33933992832981913,0.13418146411814227,0.33933992832981913,0.13418146411814227,,0.09242084934383063,0.11359214003577017,0.27055539447090315,0.0,0.0,0.18518098375328298,0.5673559015499253,0.08453619809207104,0.09731705474219725,0.06560986186252352
two_cluster,400,8,utilitarian,208,0,-1,0.2658564872347312,,,,,,,0.049116286822890064,0.48259668764657226,0.049116286822890064,0.48259668764657226,,0.005293210978707654,0.02275247634365065,0.5073058410953892,1.0,1.0,0.0,0.0,1.0,0.0,0.0
two_cluster,400,8,egalitarian,208,0,-1,0.19999999999999996,,,,,,,0.19999999999999996,0.2,0.19999999999999996,0.2,,0.19999999999999987,0.19999999999999996,0.0,-1.263436907778111,0.18890832385367073,0.2,0.1999999999999999,0.19999999999999996,0.20000000000000018,0.19999999999999998
two_cluster,400,8,party,209,0,3,0.24038908082524724,0.2954751128292516,0.18419019968984887,0.11128491313940272,0.22330890924041558,0.22330890924041558,0.495,0.18486397625194884,0.2959141853985457,0.18486397625194884,0.2959141853985457,,0.12468914090838468,0.16980250004494574,0.15011347911407302,0.4170699835341123,-0.2111414789582988,0.27005962361935393,0.160880869293805,0.41882021633274535,0.07587622916256359,0.07436306159153228
two_cluster,400,8,individual,209,0,4,0.23900609011565016,0.3170036293108313,0.22011227627333918,0.09689135303749213,0.7836755304514875,0.7836755304514875,0.805,0.31720374869295853,0.16080843153834187,0.31720374869295853,0.16080843153834187,,0.0883856694522655,0.11758192114305599,0.20893806494363232,0.3916187591187515,0.4629433470081716,0.3881157003268006,0.4007054113479177,0.06600221818590171,0.06723909402566393,0.07793757611371607
two_cluster,400,8,score,209,0,0,0.24075263499197813,0.2770900599974941,0.23812231200230272,0.03896774799519137,0.5720550793480152,0.5720550793480152,0.9325,0.2851724382976562,0.19633283168630009,0.2851724382976562,0.19633283168630009,,0.14164483626665036,0.18179745492831045,0.12343780691020023,0.4237604830583667,0.2857010134501392,0.2697540678631901,0.38655114917765027,0.19433737962163053,0.06086327778552258,0.08849412555200652
two_cluster,400,8,latent_match,209,0,0,0.24075263499197813,0.2770900599974941,0.23812231200230272,0.03896774799519137,0.5720550793480152,0.5720550793480152,0.9325,0.2851724382976562,0.19633283168630009,0.2851724382976562,0.19633283168630009,,0.14164483626665036,0.18179745492831045,0.12343780691020023,0.4237604830583667,0.2857010134501392,0.2697540678631901,0.38655114917765027,0.19433737962163053,0.06086327778552258,0.08849412555200652
